MaizeGDB: Details of Map Genetic 9
Locus	Coordinate	Bin	B73 RefGen_v3_gene_model	B73 RefGen_v3_chr	B73 RefGen_v3_start	B73 RefGen_v3_end	Zm-B73-REFERENCE-GRAMENE-4.0_gene_model	Zm-B73-REFERENCE-GRAMENE-4.0_chr	Zm-B73-REFERENCE-GRAMENE-4.0_start	Zm-B73-REFERENCE-GRAMENE-4.0_end	Zm-B73-REFERENCE-NAM-5.0_gene_model	Zm-B73-REFERENCE-NAM-5.0_chr	Zm-B73-REFERENCE-NAM-5.0_start	Zm-B73-REFERENCE-NAM-5.0_end	Zm-Mo17-REFERENCE-CAU-1.0_gene_model	Zm-Mo17-REFERENCE-CAU-1.0_chr	Zm-Mo17-REFERENCE-CAU-1.0_start	Zm-Mo17-REFERENCE-CAU-1.0_end	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_gene_model	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_chr	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_start	Zm-PH207-REFERENCE_NS-UIUC_UMN-1.0_end	Sequence
LOC118473451	56.71		GRMZM2G114756	Chr9	67133957	67136984	Zm00001d046105	Chr9	63808264	63811676	Zm00001eb383100	chr9	65945500	65947829									
Zm00001d046098	56.71						Zm00001d046098	Chr9	63427526	63432788	Zm00001eb383080	chr9	65576613	65581875									
nactf124	56.72		GRMZM2G104074	Chr9	65939491	65941420	Zm00001d046126	Chr9	65016935	65018861	Zm00001eb383230	chr9	67137705	67139958									
LOC103640007	56.72		GRMZM2G104092	Chr9	65933818	65937026	Zm00001d046127	Chr9	65021435	65026154	Zm00001eb383240	chr9	67142498	67144334									
sdg41	56.72		GRMZM2G155675	Chr9	66013266	66059042	Zm00001d046124	Chr9	64943470	64944032	Zm00001eb383220	chr9	67060375	67066912									
vq50	56.73		GRMZM2G138370	Chr9	65632688	65633597	Zm00001d046132	Chr9	65332644	65333063	Zm00001eb383280	chr9	67453498	67454493									
LOC100277419	56.73		GRMZM2G072909	Chr9	65141981	65155649	Zm00001d046135	Chr9	65831648	65845159	Zm00001eb383320	chr9	67927784	67941435									
GRMZM2G148400	56.73		GRMZM2G148400	Chr9	65305007	65309256	Zm00001d046134	Chr9	65715514	65719719	Zm00001eb383310	chr9	67811701	67815921									
cle2	56.74		AC198414.2_FG001	Chr9	64905613	64905975	Zm00001d046137	Chr9	66116173	66116535	Zm00001eb383370	chr9	68212208	68212994									
cle33	56.74		GRMZM2G023811	Chr9	64695109	64695417	Zm00001d046138	Chr9	66343351	66343596	Zm00001eb383380	chr9	68439623	68440078									
ring520	56.75		GRMZM2G040236	Chr9	64178991	64179943	Zm00001d046143	Chr9	66886074	66886733	Zm00001eb383450	chr9	68982212	68983008									
ring519	56.75		GRMZM2G480106	Chr9	64135991	64136833	Zm00001d046145	Chr9	66927904	66928554	Zm00001eb383460	chr9	69023991	69025217									
Zm00001eb383470	56.75		AC212187.4_FG001	Chr9	64034456	64034779	Zm00001d046147	Chr9	67032745	67033269	Zm00001eb383470	chr9	69128834	69129558									
ring518	56.75		GRMZM2G021879	Chr9	63933071	63934215	Zm00001d046148	Chr9	67133375	67134121	Zm00001eb383490	chr9	69229494	69230609									
GRMZM5G812126	56.76		GRMZM5G812126	Chr9	63786585	63787647	Zm00001d046149	Chr9	67283987	67284751	Zm00001eb383510	chr9	69380134	69381202									
plt9	56.77		GRMZM2G025026	Chr9	62873502	62875011	Zm00001d046158	Chr9	68301057	68301410	Zm00001eb383600	chr9	70376578	70377560									
pdcb49	56.77		GRMZM2G102322	Chr9	63267344	63271247	Zm00001d046155	Chr9	67848898	67852807	Zm00001eb383570	chr9	69945801	69949195									
arodh4	56.78		GRMZM2G324297	Chr9	62365937	62368297	Zm00001d046168	Chr9	68800140	68802556	Zm00001eb383660	chr9	70876198	70879441									
idl7	56.78		GRMZM2G074211	Chr9	62805196	62805871	Zm00001d046161	Chr9	68369256	68369615	Zm00001eb383630	chr9	70444965	70445841									
hipp57	56.79		GRMZM5G849889	Chr9	62349599	62350432	Zm00001d046169	Chr9	68818139	68819208	Zm00001eb383670	chr9	70894017	70895307									
pep1	56.80		GRMZM2G083841	Chr9	62306266	62311673	Zm00001d046170	Chr9	68851094	68856482	Zm00001eb383680	chr9	70927063	70932470									
bhlh184	56.81		GRMZM2G365941	Chr9	61999384	62001178	Zm00001d046173	Chr9	69169463	69170782	Zm00001eb383710	chr9	71236947	71240108									
glk2	56.82		GRMZM2G333083	Chr9	61962138	61964866	Zm00001d046174	Chr9	69209057	69211639	Zm00001eb383720	chr9	71278217	71280945									
cipk25	56.82		GRMZM2G395458	Chr9	61771413	61772837	Zm00001d046175	Chr9	69429672	69431072	Zm00001eb383740	chr9	71499660	71500469									
LOC103639985	56.82		GRMZM2G009642	Chr9	61343290	61357803																	
Zm00001d046178	56.82		GRMZM2G046316	Chr9	61459900	61462410	Zm00001d046178	Chr9	69726535	69728853	Zm00001eb383780	chr9	71795841	71798732									
IDP6747	56.83		GRMZM2G122290	Chr9	61032324	61048798	Zm00001d046183	Chr9	70138991	70155350	Zm00001eb383810	chr9	72208452	72224905									
prx108	56.83		GRMZM2G471357	Chr9	60950055	60951913	Zm00001d046184	Chr9	70231085	70232642	Zm00001eb383830	chr9	72300352	72302161									
IDP375	56.84		GRMZM2G034015	Chr9	60598125	60604360					Zm00001eb383910	chr9	72645009	72650996									
hsftf12	56.84		GRMZM2G173090	Chr9	59460534	59462007	Zm00001d046204	Chr9	71750080	71751360	Zm00001eb384070	chr9	73819385	73821070									
prx106	56.84		GRMZM2G380247	Chr9	60850723	60852902	Zm00001d046186	Chr9	70325553	70327150	Zm00001eb383860	chr9	72395041	72396669									
Zm00001eb383870	56.84		GRMZM2G080689	Chr9	60840095	60841725	Zm00001d046187	Chr9	70336697	70338169	Zm00001eb383870	chr9	72406122	72407688									
cyp23	56.85		GRMZM2G018612	Chr9	59257230	59259428	Zm00001d046207	Chr9	71959994	71962191	Zm00001eb384100	chr9	74022036	74024245									
glu13	56.86		GRMZM2G376416	Chr9	59150895	59153748	Zm00001d046210	Chr9	72063250	72066048	Zm00001eb384110	chr9	74125267	74128130									
LOC118473327	56.86		GRMZM5G828590	Chr9	73892778	73894652					Zm00001eb384130	chr9	74301397	74301736									
hb21	56.87		GRMZM2G076272	Chr9	58196208	58199144	Zm00001d046223	Chr9	73064270	73067798	Zm00001eb384240	chr9	75105810	75110469									
LOC103639973	56.87		GRMZM2G086069	Chr9	58348002	58351399	Zm00001d046221	Chr9	72853602	72875469	Zm00001eb384230	chr9	74915771	74937999									
LOC103639971	56.89		GRMZM2G145446	Chr9	58082037	58084280	Zm00001d046225	Chr9	73157447	73184980													
Zm00001eb384250	56.89		AC219097.3_FG002	Chr9	58078167	58079546					Zm00001eb384250	chr9	75230331	75244726									
mrpa1	56.90		GRMZM2G113203	Chr9	58021949	58028182	Zm00001d046226	Chr9	73244262	73250675													
kea6	56.92		GRMZM2G171031	Chr9	57600543	57614848	Zm00001d046231	Chr9	73621310	73635421	Zm00001eb384260	chr9	75663035	75677412									
Zm00001d046234	56.93		GRMZM2G126900	Chr9	57432621	57435925	Zm00001d046234	Chr9	73800614	73803659	Zm00001eb384280	chr9	75842352	75845441									
LOC100285913	56.94		GRMZM2G065694	Chr9	56866847	56874797	Zm00001d046249	Chr9	76621682	76629303	Zm00001eb384300	chr9	76405427	76413052									
nactf98	56.95		GRMZM2G115721	Chr9	56518998	56523929	Zm00001d046246	Chr9	76267442	76272887	Zm00001eb384320	chr9	76761806	76767800									
LOC118473345	56.95										Zm00001eb384480	chr9	77814077	77814416									
Zm00001d046243	56.95		GRMZM2G148060	Chr9	56357166	56365456	Zm00001d046243	Chr9	76103855	76112147	Zm00001eb384340	chr9	76922583	76930875									
mate47	56.96		GRMZM2G423884	Chr9	74253303	74255230	Zm00001d046238	Chr9	74740160	74741833	Zm00001eb384570	chr9	78461074	78463178									
Zm00001d046260	56.96		GRMZM5G889138	Chr9	73804059	73810056	Zm00001d046260	Chr9	77047294	77053291													
aaap59	56.97		GRMZM2G145989	Chr9	74930939	74935723	Zm00001d046235	Chr9	74050935	74055719	Zm00001eb384590	chr9	79147326	79152172									
aaap60	56.98		GRMZM2G136300	Chr9	75178375	75189228	Zm00001d046263	Chr9	77253429	77264289	Zm00001eb384620	chr9	79401494	79412414									
idh9	56.98		GRMZM2G036759	Chr9	75081781	75089006	Zm00001d046262	Chr9	77157097	77159734	Zm00001eb384610	chr9	79304608	79307373									
zim44	56.99						Zm00001d046270	Chr9	77365055	77366403	Zm00001eb384630	chr9	79513143	79514387									
TB-9Lc(9)	57.00																						
ereb39	57.00		GRMZM2G073047	Chr9	76481085	76482299	Zm00001d046292	Chr9	78537231	78537959	Zm00001eb384720	chr9	80657795	80659158									
Zm00001d046289	57.00		GRMZM2G316007	Chr9	76401958	76403019	Zm00001d046289	Chr9	78457352	78458110	Zm00001eb384710	chr9	80578289	80579191									
GRMZM2G085568	57.00		GRMZM2G085568	Chr9	76241501	76247604	Zm00001d046286	Chr9	78302831	78308609	Zm00001eb384690	chr9	80425199	80429979									
Zm00001eb384740	57.04		GRMZM2G125441	Chr9	76787846	76789249	Zm00001d046297	Chr9	78828543	78829768	Zm00001eb384740	chr9	80949572	80950370									
php20052	57.08																						
hsftf28	57.10		GRMZM2G118047	Chr9	77070952	77072996	Zm00001d046299	Chr9	79124493	79126324	Zm00001eb384760	chr9	81245541	81247384									
pebp26	57.20		GRMZM2G400167	Chr9	77335866	77339429	Zm00001d046300	Chr9	79370791	79374459	Zm00001eb384770	chr9	81479346	81483010									
Zm00001eb384780	57.21		GRMZM2G400175	Chr9	77350715	77352988	Zm00001d046302	Chr9	79387374	79387846	Zm00001eb384780	chr9	81493635	81496061									
nip1c	57.22		AC234180.1_FG004	Chr9	77428241	77429900	Zm00001d046303	Chr9	79505477	79507136	Zm00001eb384800	chr9	81614635	81615316									
bzr1	57.24		GRMZM5G812774	Chr9	77471270	77474631	Zm00001d046305	Chr9	79548451	79551855	Zm00001eb384820	chr9	81652330	81660491									
ras11D1	57.28		GRMZM2G018619	Chr9	77764194	77768544	Zm00001d046313	Chr9	79854295	79858733	Zm00001eb384860	chr9	81963195	81967596									
LOC100273746	57.28		GRMZM2G110582	Chr9	78317642	78332274	Zm00001d046323	Chr9	80353775	80367413	Zm00001eb384950	chr9	82461628	82476413									
LOC103638604	57.28		GRMZM2G080839	Chr9	78160379	78162226	Zm00001d046318	Chr9	80198328	80199923	Zm00001eb384900	chr9	82307207	82309032									
Zm00001d046317	57.28		GRMZM2G001816	Chr9	78029802	78035004	Zm00001d046317	Chr9	80083904	80088989	Zm00001eb384890	chr9	82192709	82197943									
IDP7029	57.29		GRMZM2G031810	Chr9	79129203	79133032	Zm00001d046333	Chr9	81219767	81228535	Zm00001eb385010	chr9	83314253	83315014									
cyp9	57.29		GRMZM2G138248	Chr9	79214248	79216270	Zm00001d046334	Chr9	81310177	81311766	Zm00001eb385020	chr9	83396527	83398470									
skus18	57.29		GRMZM2G141376	Chr9	78552685	78557854	Zm00001d046330	Chr9	80614574	80620113	Zm00001eb384970	chr9	82701057	82706492									
GRMZM2G098988	57.29		GRMZM2G098988	Chr9	78708542	78711328	Zm00001d046332	Chr9	80795122	80795916	Zm00001eb384990	chr9	82880942	82883926									
vpp2	57.30		GRMZM2G094497	Chr9	79417971	79429946	Zm00001d046336	Chr9	81443409	81455307	Zm00001eb385040	chr9	83529858	83542056									
ko2	57.31		GRMZM2G161472	Chr9	79629933	79634006	Zm00001d046342	Chr9	81729257	81733312	Zm00001eb385070	chr9	83815907	83820069									
ko1	57.34		GRMZM2G059308	Chr9	79864518	79871342	Zm00001d046344	Chr9	81994757	82001394	Zm00001eb385100	chr9	84052439	84059017									
bhlh98	57.36		GRMZM2G340177	Chr9	80126699	80131343	Zm00001d046346	Chr9	82254067	82256584	Zm00001eb385110	chr9	84311836	84316387									
hdac7	57.38		GRMZM2G008425	Chr9	80419132	80423376	Zm00001d046348	Chr9	82565083	82571140	Zm00001eb385130	chr9	84611875	84616130									
elfg3	57.39		GRMZM2G059580	Chr9	80721754	80725509	Zm00001d046352	Chr9	82889286	82893077	Zm00001eb385150	chr9	84920837	84924591									
gata29	57.42		GRMZM2G039586	Chr9	81178852	81181039	Zm00001d046354	Chr9	83394090	83396208	Zm00001eb385190	chr9	85425455	85427738									
ckx9	57.45		GRMZM2G303707	Chr9	81495589	81497784	Zm00001d046356	Chr9	83663514	83665446	Zm00001eb385200	chr9	85689723	85691598									
Zm00001d046357	57.47		GRMZM2G027385	Chr9	81573107	81577381	Zm00001d046357	Chr9	83801694	83806040	Zm00001eb385210	chr9	85828041	85832389									
IDP256	57.48		GRMZM2G112951	Chr9	81694259	81697768																	
bnl5.46b	57.50																						
pub61	57.51		GRMZM2G305822	Chr9	82022416	82025519	Zm00001d046364	Chr9	84217900	84227494	Zm00001eb385250	chr9	86243553	86254265									
GRMZM2G119546	57.51		GRMZM2G119546	Chr9	82647825	82661556	Zm00001d046369	Chr9	84816023	84829548	Zm00001eb385280	chr9	86834421	86848514									
LOC103638625	57.51		GRMZM2G156818	Chr9	82306386	82318831	Zm00001d046366	Chr9	84484694	84497308	Zm00001eb385260	chr9	86516429	86529227									
LOC103638627	57.51		GRMZM2G418956	Chr9	82662617	82665227	Zm00001d046370	Chr9	84830660	84833119	Zm00001eb385300	chr9	86849067	86851835									
rcd5	57.52		GRMZM2G088096	Chr9	83035371	83043758	Zm00001d046373	Chr9	85189796	85190961	Zm00001eb385320	chr9	87193664	87212196									
umc1599	57.53																						
Zm00001eb385390	57.54		GRMZM2G017959	Chr9	83094885	83102399	Zm00001d046376	Chr9	85334801	85335114	Zm00001eb385390	chr9	87352582	87355941									
LOC103638632	57.54		GRMZM2G389629	Chr9	83362984	83367648	Zm00001d046381	Chr9	85600972	85605709	Zm00001eb385430	chr9	87623686	87624082									
npf15	57.55		GRMZM5G821252	Chr9	83733269	83733894	Zm00001d046383	Chr9	86006967	86015173	Zm00001eb385450	chr9	88025117	88033900									
hdac2	57.58		GRMZM2G081474	Chr9	84342406	84348561	Zm00001d046388	Chr9	86625253	86638592	Zm00001eb385490	chr9	88643769	88657113									
gtf36	57.59		GRMZM2G150323	Chr9	84966445	84971881	Zm00001d046399	Chr9	87273992	87279296	Zm00001eb385590	chr9	89292525	89297871									
gpm46	57.60		GRMZM2G174738	Chr9	85075052	85078713	Zm00001d046400	Chr9	87391092	87394703	Zm00001eb385600	chr9	89409648	89413287									
bzip80	57.62		GRMZM2G140355	Chr9	85130086	85132905	Zm00001d046402	Chr9	87461762	87465060	Zm00001eb385610	chr9	89467949	89472144									
hb87	57.63		GRMZM2G163641	Chr9	85249981	85252420	Zm00001d046405	Chr9	87582999	87584881	Zm00001eb385620	chr9	89568631	89591190									
csu623a	57.65		GRMZM2G463953	Chr9	85230496	85231545	Zm00001d046404	Chr9	87563336	87563743	Zm00001eb385630	chr9	89569355	89570240									
GRMZM2G079484	57.68		GRMZM2G079484	Chr9	85878471	85881317	Zm00001d046416	Chr9	88220986	88223951	Zm00001eb385700	chr9	90227264	90230501									
LOC100193920	57.69		GRMZM2G160149	Chr9	86236182	86239792	Zm00001d046420	Chr9	88586096	88599416	Zm00001eb385720	chr9	90592339	90595953									
brc2	57.70		GRMZM5G852663	Chr9	86651469	86654199	Zm00001d046422	Chr9	88938385	88941121	Zm00001eb385730	chr9	90930232	90933424									
LOC100501776	57.71		GRMZM2G056109	Chr9	87002731	87064325	Zm00001d046424	Chr9	89351972	89352930	Zm00001eb385750	chr9	91313226	91344922									
acb10	57.72		GRMZM2G114672	Chr9	87302709	87309202	Zm00001d046434	Chr9	89628667	89634933	Zm00001eb385790	chr9	91620669	91626938									
ago101	57.75		AC189879.3_FG003	Chr9	87408375	87414276	Zm00001d046438	Chr9	89734202	89740800	Zm00001eb385810	chr9	91720824	91732813									
farl14	57.95		GRMZM2G148940	Chr9	87667166	87669926	Zm00001d046441	Chr9	89992407	89995226	Zm00001eb385850	chr9	91985151	91987073									
ar1	58.00																						
pg12	58.00																						
v1	58.00																						
T3-9c(9)	58.00																						
T2-9(5257)(9)	58.00																						
fae2	58.00		GRMZM2G022558	Chr9	87869349	87871737	Zm00001d046444	Chr9	90216733	90219166	Zm00001eb385870	chr9	92187531	92190576									
elfa9	58.10		GRMZM2G153541	Chr9	88067950	88071249	Zm00001d046449	Chr9	90421943	90425048	Zm00001eb385900	chr9	92392756	92395934									
mmp2	58.88																						
dbptf4	58.90		GRMZM2G158734	Chr9	88137603	88141355	Zm00001d046450	Chr9	90491829	90495556	Zm00001eb385910	chr9	92462647	92466398									
T5-9c(9)	59.00																						
T3-9(8562)(9)	59.00																						
T1-9(024-7)(9)	59.00																						
T2-9(5711)(9)	59.00																						
T5-9(5614)(9)	59.00																						
T8-9(4643)(9)	59.00																						
T8-9(6921)(9)	59.00																						
obf2	59.00																						
fat1	59.00		GRMZM2G406603	Chr9	88263061	88268115	Zm00001d046454	Chr9	90618251	90622738	Zm00001eb385960	chr9	92589105	92593546									
sfat4	59.01		GRMZM2G159641	Chr9	88366219	88368016	Zm00001d046455	Chr9	90721227	90723093	Zm00001eb385970	chr9	92692856	92694889									
pco095310	59.02		GRMZM2G047564	Chr9	88467440	88481742	Zm00001d046456	Chr9	90822866	90836736	Zm00001eb385980	chr9	92794567	92808565									
umc2700	59.10		GRMZM2G344993	Chr9	88570772	88572697	Zm00001d046460	Chr9	90925903	90927321	Zm00001eb386000	chr9	92897492	92899854									
GRMZM2G443953	59.16		GRMZM2G443953	Chr9	88990187	89015673	Zm00001d046468	Chr9	91365330	91387542	Zm00001eb386030	chr9	93316618	93359371									
mbf2	59.18		GRMZM2G051135	Chr9	89114416	89115194	Zm00001d046471	Chr9	91463414	91463893	Zm00001eb386040	chr9	93435065	93436048									
pco071634b	59.20		GRMZM2G155868	Chr9	89166200	89168960	Zm00001d046472	Chr9	91532960	91535425	Zm00001eb386050	chr9	93504252	93508099									
LOC103638673	59.21		GRMZM2G026143	Chr9	89248792	89249564	Zm00001d046474	Chr9	91600859	91601719	Zm00001eb386080	chr9	93572803	93573587									
LOC103640082	59.23		AC234524.1_FG005	Chr9	89453646	89455935	Zm00001d046479	Chr9	91806856	91808802	Zm00001eb386120	chr9	93779063	93780699									
pdcb50	59.24		GRMZM2G005798	Chr9	89530371	89532175	Zm00001d046480	Chr9	91882164	91884352	Zm00001eb386130	chr9	93853978	93856061									
umc1191	59.25																						
si707015f08	59.27		GRMZM2G148702	Chr9	89654357	89658343	Zm00001d046485	Chr9	92004665	92008946	Zm00001eb386160	chr9	93976380	93980835									
pco081548	59.28		GRMZM2G009995	Chr9	89736160	89741950	Zm00001d046488	Chr9	92065625	92071211	Zm00001eb386180	chr9	94036442	94043288									
Zm00001eb386170	59.28		GRMZM2G310362	Chr9	89731947	89735745	Zm00001d046487	Chr9	92061260	92065306	Zm00001eb386170	chr9	94033025	94037172									
csu193	59.30		GRMZM2G019586	Chr9	89799341	89802412	Zm00001d046489	Chr9	92154833	92157937	Zm00001eb386190	chr9	94126702	94129768									
elm2	59.35		GRMZM2G101004	Chr9	89924624	89933813	Zm00001d046492	Chr9	92290431	92299586	Zm00001eb386220	chr9	94262503	94271509									
ho3	59.40		GRMZM2G157936	Chr9	89991673	89992909	Zm00001d046493	Chr9	92349534	92350909	Zm00001eb386230	chr9	94319682	94323041									
vq51	59.42		GRMZM2G069169	Chr9	90023266	90024052	Zm00001d046496	Chr9	92381263	92381892	Zm00001eb386240	chr9	94352583	94353909									
Zm00001d046499	59.46		GRMZM2G058336	Chr9	90204394	90205681	Zm00001d046499	Chr9	92565565	92566347	Zm00001eb386260	chr9	94535963	94538590									
spx6	59.48		GRMZM2G083655	Chr9	90399249	90400402	Zm00001d046500	Chr9	92749456	92758500	Zm00001eb386270	chr9	94721831	94730660									
ereb237	59.50						Zm00001d046501	Chr9	92852327	92853497	Zm00001eb386280	chr9	94824490	94825674									
prh21	59.80		GRMZM2G102858	Chr9	90601515	90612652	Zm00001d046506	Chr9	92956668	92968289	Zm00001eb386290	chr9	94928873	94941217									
T2-9b(9)	60.00																						
T9-10(4303-9)(9)	60.00																						
T1-9(8918)(9)	60.00																						
pld5	60.10		GRMZM2G442551	Chr9	90709327	90713727	Zm00001d046508	Chr9	93066048	93070157	Zm00001eb386300	chr9	95038371	95042385									
LOC100279872	60.11		GRMZM2G041831	Chr9	90800367	90817284	Zm00001d046509	Chr9	93157089	93173690	Zm00001eb386310	chr9	95129151	95145901									
umc1271	60.13		GRMZM2G342738	Chr9	90819523	90820320	Zm00001d046510	Chr9	93175886	93176939	Zm00001eb386320	chr9	95148075	95149376									
IDP717	60.14		GRMZM2G097995	Chr9	90976077	90978706	Zm00001d046513	Chr9	93329848	93332412	Zm00001eb386330	chr9	95301820	95304618									
myb122	60.15		GRMZM2G416652	Chr9	91044353	91053527	Zm00001d046517	Chr9	93396849	93405759	Zm00001eb386350	chr9	95376963	95378023									
Zm00001d046515	60.15		GRMZM5G862017	Chr9	91037641	91043653	Zm00001d046515	Chr9	93390532	93392828	Zm00001eb386340	chr9	95362729	95364767									
myb82	60.16		GRMZM2G167088	Chr9	91085847	91092849	Zm00001d046518	Chr9	93438079	93444871	Zm00001eb386360	chr9	95416075	95416620									
myb87	60.17		GRMZM2G004090	Chr9	91131737	91138554	Zm00001d046519	Chr9	93484168	93490984	Zm00001eb386370	chr9	95456371	95463300									
ebf3	60.18		GRMZM2G171616	Chr9	91371443	91374524	Zm00001d000408	B73V4_ctg58	30440	33578	Zm00001eb386390	chr9	95693470	95696583									
nhx9	60.18		GRMZM2G171507	Chr9	91382285	91394606	Zm00001d000407	B73V4_ctg58	10359	22602	Zm00001eb386410	chr9	95704137	95716811									
pco060490	60.19		GRMZM2G056093	Chr9	91847251	91849515	Zm00001d046530	Chr9	94210411	94211858	Zm00001eb386480	chr9	96168093	96170362									
magi67004	60.19		GRMZM2G056166	Chr9	91842724	91848018	Zm00001d046531	Chr9	94211896	94217211	Zm00001eb386490	chr9	96168985	96174897									
BE518809	60.20		GRMZM5G839512	Chr9	91972448	91976378	Zm00001d046533	Chr9	94356499	94362871	Zm00001eb386510	chr9	96314188	96320591									
IDP8040	60.20						Zm00001d046532	Chr9	94351762	94355927	Zm00001eb386500	chr9	96309109	96313614									
ms2	60.22		GRMZM2G076526	Chr9	92255434	92263891	Zm00001d046537	Chr9	94659231	94661958	Zm00001eb386540	chr9	96578212	96580982									
ftip25	60.23		GRMZM2G372877	Chr9	92423342	92427821	Zm00001d046540	Chr9	94826683	94831760	Zm00001eb386570	chr9	96745753	96750888									
knl1	60.24		GRMZM2G117360	Chr9	92758864	92777441	Zm00001d046545	Chr9	95156721	95195559	Zm00001eb386590	chr9	97075596	97114572									
LOC103638709	60.26		GRMZM2G316232	Chr9	93031240	93034163	Zm00001d046549	Chr9	95423390	95429102	Zm00001eb386630	chr9	97342345	97348229									
pco103251	60.27		GRMZM2G044805	Chr9	93317586	93321453	Zm00001d046552	Chr9	95727707	95731224	Zm00001eb386640	chr9	97646333	97650142									
fba5	60.28		GRMZM2G345493	Chr9	93350461	93352655	Zm00001d046553	Chr9	95755367	95762132	Zm00001eb386660	chr9	97679230	97681563									
LOC100284148	60.28		GRMZM5G817035	Chr9	93345656	93350296	Zm00001d046553	Chr9	95755367	95762132	Zm00001eb386650	chr9	97674359	97679068									
emb18	60.30		GRMZM2G136559	Chr9	93426568	93429048	Zm00001d046555	Chr9	95832622	95834867	Zm00001eb386680	chr9	97751569	97753927									
umc1538b	60.31										Zm00001eb386710	chr9	97810435	97812992									
hggt1	60.32		GRMZM2G173358	Chr9	93489726	93493445	Zm00001d046558	Chr9	95895575	95899061	Zm00001eb386720	chr9	97814365	97818117									
