marker_id	marker_id_norm	old_seqid	old_start	old_end	old_midpoint	old_midpoint_0based	old_source	marker_type	old_strand	genetic_chr	cM	attributes	n_liftover_candidates	target_seqid	target_chr	target_type	target_pos	paf_strand	paf_qstart	paf_qend	paf_tstart	paf_tend	mapq	n_match	aln_len	paf_identity	paf_query_span	same_chr	cigar_status	cigar_map_ok	liftover_status	chr	pos	marker_id_norm_for_join	direct_chr	direct_pos	liftover_chr	liftover_pos	same_chr_direct	delta_pos	abs_delta_pos
solcap_stsnp_c1_9069	solcap_snp_c1_9069	ST4.03ch10	56513750	56513750	56513750	56513749	dundee	SNP	.	10	57.701	ID=solcap_stsnp_c1_9069;Note=type: New OPA;Name=solcap_stsnp_c1_9069; Note=Genetic position = Chr10 57.701 cM	1	chr10	10	chromosome	57342715	+	56508570	56520006	57337744	57348967	60	11220	11436	0.9811122770199371	11436	1	cigar_aligned_base	1	lifted_chr_agree	10	57342715	solcap_snp_c1_9069	10	57342715	10	57342715	True	0	0
solcap_stsnp_c1_12656	solcap_snp_c1_12656	ST4.03ch10	56677034	56677034	56677034	56677033	dundee	SNP	.	10	57.235	ID=solcap_stsnp_c1_12656;Note=type: New OPA;Name=solcap_stsnp_c1_12656; Note=Genetic position = Chr10 57.235 cM	1	chr10	10	chromosome	57502157	+	56668608	56694385	57493733	57519414	60	25562	25588	0.9989838987025168	25777	1	cigar_aligned_base	1	lifted_chr_agree	10	57502157	solcap_snp_c1_12656	10	57502157	10	57502157	True	0	0
solcap_stsnp_c1_12614	solcap_snp_c1_12614	ST4.03ch10	56762745	56762745	56762745	56762744	dundee	SNP	.	10	58.919	ID=solcap_stsnp_c1_12614;Note=type: New OPA;Name=solcap_stsnp_c1_12614; Note=Genetic position = Chr10 58.919 cM	1	chr10	10	chromosome	57586970	+	56739065	56772286	57563465	57596345	60	32876	33076	0.9939533196275245	33221	1	cigar_aligned_base	1	lifted_chr_agree	10	57586970	solcap_snp_c1_12614	10	57586970	10	57586970	True	0	0
solcap_stsnp_c1_7206	solcap_snp_c1_7206	ST4.03ch10	57553566	57553566	57553566	57553565	dundee	SNP	.	10	62.297	ID=solcap_stsnp_c1_7206;Note=type: New OPA;Name=solcap_stsnp_c1_7206; Note=Genetic position = Chr10 62.297 cM	1	chr10	10	chromosome	58324929	+	57456591	57619542	58229521	58388018	60	158367	161054	0.983316154830057	162951	1	cigar_aligned_base	1	lifted_chr_agree	10	58324929	solcap_snp_c1_7206	10	58324929	10	58324929	True	0	0
solcap_stsnp_c1_8814	solcap_snp_c1_8814	ST4.03ch10	58485780	58485780	58485780	58485779	dundee	SNP	.	10	68.865	ID=solcap_stsnp_c1_8814;Note=type: New OPA;Name=solcap_stsnp_c1_8814; Note=Genetic position = Chr10 68.865 cM	1	chr10	10	chromosome	59248708	+	58478806	58537815	59241733	59298053	60	56219	57904	0.9709001105277701	59009	1	cigar_aligned_base	1	lifted_chr_agree	10	59248708	solcap_snp_c1_8814	10	59248708	10	59248708	True	0	0
solcap_stsnp_c1_4358	solcap_snp_c1_4358	ST4.03ch11	389661	389661	389661	389660	dundee	SNP	.	11	7.188	ID=solcap_stsnp_c1_4358;Note=type: New OPA;Name=solcap_stsnp_c1_4358; Note=Genetic position = Chr11 7.188 cM	1	chr11	11	chromosome	675706	+	324809	408195	612456	694240	60	81769	82657	0.9892568082558041	83386	1	cigar_aligned_base	1	lifted_chr_agree	11	675706	solcap_snp_c1_4358	11	675706	11	675706	True	0	0
solcap_stsnp_c1_11111	solcap_snp_c1_11111	ST4.03ch11	1788796	1788796	1788796	1788795	dundee	SNP	.	11	0.759	ID=solcap_stsnp_c1_11111;Note=type: New OPA;Name=solcap_stsnp_c1_11111; Note=Genetic position = Chr11 0.759 cM	1	chr11	11	chromosome	2579325	+	1740391	1911930	2531145	2701491	60	169954	171759	0.989491089258787	171539	1	cigar_aligned_base	1	lifted_chr_agree	11	2579325	solcap_snp_c1_11111	11	2579325	11	2579325	True	0	0
solcap_stsnp_c1_2189	solcap_snp_c1_2189	ST4.03ch11	2511414	2511414	2511414	2511413	dundee	SNP	.	11	3.765	ID=solcap_stsnp_c1_2189;Note=type: New OPA;Name=solcap_stsnp_c1_2189; Note=Genetic position = Chr11 3.765 cM	1	chr11	11	chromosome	3258263	+	2492167	2525956	3239016	3272346	60	33255	33859	0.9821613160459552	33789	1	cigar_aligned_base	1	lifted_chr_agree	11	3258263	solcap_snp_c1_2189	11	3258263	11	3258263	True	0	0
solcap_stsnp_c1_2132	solcap_snp_c1_2132	ST4.03ch11	2848337	2848337	2848337	2848336	dundee	SNP	.	11	12.567	ID=solcap_stsnp_c1_2132;Note=type: New OPA;Name=solcap_stsnp_c1_2132; Note=Genetic position = Chr11 12.567 cM	1	chr11	11	chromosome	3575362	+	2680754	2984946	3418739	3710012	60	290373	295857	0.9814640180898204	304192	1	cigar_aligned_base	1	lifted_chr_agree	11	3575362	solcap_snp_c1_2132	11	3575362	11	3575362	True	0	0
solcap_stsnp_c1_2311	solcap_snp_c1_2311	ST4.03ch11	2969989	2969989	2969989	2969988	dundee	SNP	.	11	4.712	ID=solcap_stsnp_c1_2311;Note=type: New OPA;Name=solcap_stsnp_c1_2311; Note=Genetic position = Chr11 4.712 cM	1	chr11	11	chromosome	3695457	+	2680754	2984946	3418739	3710012	60	290373	295857	0.9814640180898204	304192	1	cigar_aligned_base	1	lifted_chr_agree	11	3695457	solcap_snp_c1_2311	11	3695457	11	3695457	True	0	0
solcap_stsnp_c1_2254	solcap_snp_c1_2254	ST4.03ch11	3288879	3288879	3288879	3288878	dundee	SNP	.	11	15.715	ID=solcap_stsnp_c1_2254;Note=type: New OPA;Name=solcap_stsnp_c1_2254; Note=Genetic position = Chr11 15.715 cM	1	chr11	11	chromosome	4000873	+	3200631	3318515	3912902	4030634	60	117101	117984	0.9925159343639816	117884	1	cigar_aligned_base	1	lifted_chr_agree	11	4000873	solcap_snp_c1_2254	11	4000873	11	4000873	True	0	0
solcap_stsnp_c1_2221	solcap_snp_c1_2221	ST4.03ch11	3582609	3582609	3582609	3582608	dundee	SNP	.	11	5.452	ID=solcap_stsnp_c1_2221;Note=type: New OPA;Name=solcap_stsnp_c1_2221; Note=Genetic position = Chr11 5.452 cM	1	chr11	11	chromosome	4242408	+	3524917	3594048	4185913	4253850	60	67900	68308	0.9940270539321895	69131	1	cigar_aligned_base	1	lifted_chr_agree	11	4242408	solcap_snp_c1_2221	11	4242408	11	4242408	True	0	0
solcap_stsnp_c1_16309	solcap_snp_c1_16309	ST4.03ch11	4666456	4666456	4666456	4666455	dundee	SNP	.	11	17.585	ID=solcap_stsnp_c1_16309;Note=type: New OPA;Name=solcap_stsnp_c1_16309; Note=Genetic position = Chr11 17.585 cM	1	chr11	11	chromosome	5321940	+	4631671	4685175	5288280	5340659	60	52319	53512	0.9777059351173568	53504	1	cigar_aligned_base	1	lifted_chr_agree	11	5321940	solcap_snp_c1_16309	11	5321940	11	5321940	True	0	0
solcap_stsnp_c1_6633	solcap_snp_c1_6633	ST4.03ch11	5263076	5263076	5263076	5263075	dundee	SNP	.	11	8.301	ID=solcap_stsnp_c1_6633;Note=type: New OPA;Name=solcap_stsnp_c1_6633; Note=Genetic position = Chr11 8.301 cM	1	chr11	11	chromosome	6166561	+	5256524	5325166	6160009	6225866	60	65760	68713	0.9570241439029005	68642	1	cigar_aligned_base	1	lifted_chr_agree	11	6166561	solcap_snp_c1_6633	11	6166561	11	6166561	True	0	0
solcap_stsnp_c1_6643	solcap_snp_c1_6643	ST4.03ch11	5515254	5515254	5515254	5515253	dundee	SNP	.	11	9.381	ID=solcap_stsnp_c1_6643;Note=type: New OPA;Name=solcap_stsnp_c1_6643; Note=Genetic position = Chr11 9.381 cM	1	chr11	11	chromosome	6413576	+	5498476	5563126	6397096	6458739	60	61096	62441	0.9784596659246328	64650	1	cigar_aligned_base	1	lifted_chr_agree	11	6413576	solcap_snp_c1_6643	11	6413576	11	6413576	True	0	0
solcap_stsnp_c1_4012	solcap_snp_c1_4012	ST4.03ch11	8059092	8059092	8059092	8059091	dundee	SNP	.	11	26.204	ID=solcap_stsnp_c1_4012;Note=type: New OPA;Name=solcap_stsnp_c1_4012; Note=Genetic position = Chr11 26.204 cM	1	chr11	11	chromosome	8901167	+	8034659	8150152	8876730	8990550	60	113363	114419	0.990770763596955	115493	1	cigar_aligned_base	1	lifted_chr_agree	11	8901167	solcap_snp_c1_4012	11	8901167	11	8901167	True	0	0
solcap_stsnp_c1_4009	solcap_snp_c1_4009	ST4.03ch11	8279431	8279431	8279431	8279430	dundee	SNP	.	11	26.74	ID=solcap_stsnp_c1_4009;Note=type: New OPA;Name=solcap_stsnp_c1_4009; Note=Genetic position = Chr11 26.74 cM	1	chr11	11	chromosome	9118092	+	8250193	8345043	9089746	9181509	60	91589	92667	0.9883669483203298	94850	1	cigar_aligned_base	1	lifted_chr_agree	11	9118092	solcap_snp_c1_4009	11	9118092	11	9118092	True	0	0
solcap_stsnp_c1_3996	solcap_snp_c1_3996	ST4.03ch11	8660284	8660284	8660284	8660283	dundee	SNP	.	11	27.637	ID=solcap_stsnp_c1_3996;Note=type: New OPA;Name=solcap_stsnp_c1_3996; Note=Genetic position = Chr11 27.637 cM	1	chr11	11	chromosome	9491422	+	8649335	8665223	9480471	9496361	60	15883	15892	0.999433677321923	15888	1	cigar_aligned_base	1	lifted_chr_agree	11	9491422	solcap_snp_c1_3996	11	9491422	11	9491422	True	0	0
solcap_stsnp_c1_872	solcap_snp_c1_872	ST4.03ch11	17223119	17223119	17223119	17223118	dundee	SNP	.	11	37.27	ID=solcap_stsnp_c1_872;Note=type: New OPA;Name=solcap_stsnp_c1_872; Note=Genetic position = Chr11 37.27 cM	1	chr11	11	chromosome	17854808	+	17190426	17223228	17822428	17854917	60	32467	32810	0.9895458701615362	32802	1	cigar_aligned_base	1	lifted_chr_agree	11	17854808	solcap_snp_c1_872	11	16224599	11	17854808	True	1630209	1630209
solcap_stsnp_c1_4359	solcap_snp_c1_4359	ST4.03ch11	35737669	35737669	35737669	35737668	dundee	SNP	.	11	36.859	ID=solcap_stsnp_c1_4359;Note=type: New OPA;Name=solcap_stsnp_c1_4359; Note=Genetic position = Chr11 36.859 cM	1	chr11	11	chromosome	37615241	+	35715434	35749694	37592856	37627266	60	34248	34418	0.9950607240397467	34260	1	cigar_aligned_base	1	lifted_chr_agree	11	37615241	solcap_snp_c1_4359	11	37615241	11	37615241	True	0	0
solcap_stsnp_c1_4818	solcap_snp_c1_4818	ST4.03ch11	38528580	38528580	38528580	38528579	dundee	SNP	.	11	44.569	ID=solcap_stsnp_c1_4818;Note=type: New OPA;Name=solcap_stsnp_c1_4818; Note=Genetic position = Chr11 44.569 cM	1	chr11	11	chromosome	40128268	+	38513377	38531815	40113065	40131503	60	18438	18438	1.0	18438	1	cigar_aligned_base	1	lifted_chr_agree	11	40128268	solcap_snp_c1_4818	11	40128268	11	40128268	True	0	0
solcap_stsnp_c1_1300	solcap_snp_c1_1300	ST4.03ch11	39238993	39238993	39238993	39238992	dundee	SNP	.	11	48.053	ID=solcap_stsnp_c1_1300;Note=type: New OPA;Name=solcap_stsnp_c1_1300; Note=Genetic position = Chr11 48.053 cM	1	chr11	11	chromosome	40806074	+	39197545	39299047	40764795	40864333	60	99503	101406	0.9812338520403132	101502	1	cigar_aligned_base	1	lifted_chr_agree	11	40806074	solcap_snp_c1_1300	11	40806074	11	40806074	True	0	0
solcap_stsnp_c1_6959	solcap_snp_c1_6959	ST4.03ch11	40688589	40688589	40688589	40688588	dundee	SNP	.	11	47.372	ID=solcap_stsnp_c1_6959;Note=type: New OPA;Name=solcap_stsnp_c1_6959; Note=Genetic position = Chr11 47.372 cM	1	chr11	11	chromosome	42186332	+	40644179	40705165	42142254	42202907	60	60633	60767	0.997794855760528	60986	1	cigar_aligned_base	1	lifted_chr_agree	11	42186332	solcap_snp_c1_6959	11	42186332	11	42186332	True	0	0
solcap_stsnp_c1_6967	solcap_snp_c1_6967	ST4.03ch11	40777221	40777221	40777221	40777220	dundee	SNP	.	11	50.616	ID=solcap_stsnp_c1_6967;Note=type: New OPA;Name=solcap_stsnp_c1_6967; Note=Genetic position = Chr11 50.616 cM	1	chr11	11	chromosome	42273649	+	40747633	40803968	42245110	42299795	60	54499	55351	0.984607324167585	56335	1	cigar_aligned_base	1	lifted_chr_agree	11	42273649	solcap_snp_c1_6967	11	42273649	11	42273649	True	0	0
solcap_stsnp_c1_6971	solcap_snp_c1_6971	ST4.03ch11	40966771	40966771	40966771	40966770	dundee	SNP	.	11	47.907	ID=solcap_stsnp_c1_6971;Note=type: New OPA;Name=solcap_stsnp_c1_6971; Note=Genetic position = Chr11 47.907 cM	1	chr11	11	chromosome	42408537	+	40934567	41020534	42378379	42461399	60	82940	86046	0.9639030286126026	85967	1	cigar_aligned_base	1	lifted_chr_agree	11	42408537	solcap_snp_c1_6971	11	42408537	11	42408537	True	0	0
solcap_stsnp_c1_4929	solcap_snp_c1_4929	ST4.03ch11	41592085	41592085	41592085	41592084	dundee	SNP	.	11	53.299	ID=solcap_stsnp_c1_4929;Note=type: New OPA;Name=solcap_stsnp_c1_4929; Note=Genetic position = Chr11 53.299 cM	1	chr11	11	chromosome	43021081	+	41486534	41689926	42918467	43116928	60	198213	202563	0.9785251995675419	203392	1	cigar_aligned_base	1	lifted_chr_agree	11	43021081	solcap_snp_c1_4929	11	43021081	11	43021081	True	0	0
solcap_stsnp_c1_4911	solcap_snp_c1_4911	ST4.03ch11	42274809	42274809	42274809	42274808	dundee	SNP	.	11	53.878	ID=solcap_stsnp_c1_4911;Note=type: New OPA;Name=solcap_stsnp_c1_4911; Note=Genetic position = Chr11 53.878 cM	1	chr11	11	chromosome	43727992	+	42211883	42291143	43660421	43743777	60	78614	83953	0.9364048932140603	79260	1	cigar_aligned_base	1	lifted_chr_agree	11	43727992	solcap_snp_c1_4911	11	43727992	11	43727992	True	0	0
solcap_stsnp_c1_4908	solcap_snp_c1_4908	ST4.03ch11	42278644	42278644	42278644	42278643	dundee	SNP	.	11	53.049	ID=solcap_stsnp_c1_4908;Note=type: New OPA;Name=solcap_stsnp_c1_4908; Note=Genetic position = Chr11 53.049 cM	1	chr11	11	chromosome	43731390	+	42211883	42291143	43660421	43743777	60	78614	83953	0.9364048932140603	79260	1	cigar_aligned_base	1	lifted_chr_agree	11	43731390	solcap_snp_c1_4908	11	43731390	11	43731390	True	0	0
solcap_stsnp_c1_15798	solcap_snp_c1_15798	ST4.03ch11	42975265	42975265	42975265	42975264	dundee	SNP	.	11	56.684	ID=solcap_stsnp_c1_15798;Note=type: New OPA;Name=solcap_stsnp_c1_15798; Note=Genetic position = Chr11 56.684 cM	1	chr11	11	chromosome	44454708	+	42943663	42990559	44423905	44470091	60	46045	46382	0.9927342503557415	46896	1	cigar_aligned_base	1	lifted_chr_agree	11	44454708	solcap_snp_c1_15798	11	44454708	11	44454708	True	0	0
solcap_stsnp_c1_11568	solcap_snp_c1_11568	ST4.03ch11	44062079	44062079	44062079	44062078	dundee	SNP	.	11	58.097	ID=solcap_stsnp_c1_11568;Note=type: New OPA;Name=solcap_stsnp_c1_11568; Note=Genetic position = Chr11 58.097 cM	1	chr11	11	chromosome	45525054	+	43912718	44077308	45376963	45540287	60	162702	163706	0.9938670543535362	164590	1	cigar_aligned_base	1	lifted_chr_agree	11	45525054	solcap_snp_c1_11568	11	45525054	11	45525054	True	0	0
solcap_stsnp_c1_12902	solcap_snp_c1_12902	ST4.03ch11	44338817	44338817	44338817	44338816	dundee	SNP	.	11	61.922	ID=solcap_stsnp_c1_12902;Note=type: New OPA;Name=solcap_stsnp_c1_12902; Note=Genetic position = Chr11 61.922 cM	1	chr11	11	chromosome	45740690	+	44275541	44448228	45679087	45848500	60	168859	172186	0.9806778716039631	172687	1	cigar_aligned_base	1	lifted_chr_agree	11	45740690	solcap_snp_c1_12902	11	45740690	11	45740690	True	0	0
solcap_stsnp_c1_16130	solcap_snp_c1_16130	ST4.03ch12	61145303	61145303	61145303	61145302	dundee	SNP	.	12	69.698	ID=solcap_stsnp_c1_16130;Note=type: New OPA;Name=solcap_stsnp_c1_16130; Note=Genetic position = Chr12 69.698 cM	1	chr12	12	chromosome	261556	-	61111229	61152767	254093	294873	60	40779	40826	0.9988487728408367	41538	1	cigar_aligned_base	1	lifted_chr_agree	12	261556	solcap_snp_c1_16130	12	261416	12	261556	True	140	140
solcap_stsnp_c1_1958	solcap_snp_c1_1958	ST4.03ch12	60814894	60814894	60814894	60814893	dundee	SNP	.	12	69.512	ID=solcap_stsnp_c1_1958;Note=type: New OPA;Name=solcap_stsnp_c1_1958; Note=Genetic position = Chr12 69.512 cM	1	chr12	12	chromosome	568082	-	60813641	60837903	545052	569334	60	24250	24287	0.9984765512414049	24262	1	cigar_aligned_base	1	lifted_chr_agree	12	568082	solcap_snp_c1_1958	12	568082	12	568082	True	0	0
solcap_stsnp_c1_1948	solcap_snp_c1_1948	ST4.03ch12	59631381	59631381	59631381	59631380	dundee	SNP	.	12	66.841	ID=solcap_stsnp_c1_1948;Note=type: New OPA;Name=solcap_stsnp_c1_1948; Note=Genetic position = Chr12 66.841 cM	1	chr12	12	chromosome	1781062	-	59623134	59668082	1746252	1789250	60	42869	44086	0.9723948645828607	44948	1	cigar_aligned_base	1	lifted_chr_agree	12	1781062	solcap_snp_c1_1948	12	1781003	12	1781062	True	59	59
solcap_stsnp_c1_2775	solcap_snp_c1_2775	ST4.03ch12	57883176	57883176	57883176	57883175	dundee	SNP	.	12	60.796	ID=solcap_stsnp_c1_2775;Note=type: New OPA;Name=solcap_stsnp_c1_2775; Note=Genetic position = Chr12 60.796 cM	1	chr12	12	chromosome	3428243	-	57670200	57938934	3374588	3638834	60	264138	265647	0.9943195293001615	268734	1	cigar_aligned_base	1	lifted_chr_agree	12	3428243	solcap_snp_c1_2775	12	3430218	12	3428243	True	-1975	1975
solcap_stsnp_c1_2733	solcap_snp_c1_2733	ST4.03ch12	57645115	57645115	57645115	57645114	dundee	SNP	.	12	60.994	ID=solcap_stsnp_c1_2733;Note=type: New OPA;Name=solcap_stsnp_c1_2733; Note=Genetic position = Chr12 60.994 cM	1	chr12	12	chromosome	3663466	-	57535855	57669295	3639675	3768178	60	128287	129646	0.9895176094904586	133440	1	cigar_aligned_base	1	lifted_chr_agree	12	3663466	solcap_snp_c1_2733	12	3663191	12	3663466	True	275	275
solcap_stsnp_c1_2713	solcap_snp_c1_2713	ST4.03ch12	57202531	57202531	57202531	57202530	dundee	SNP	.	12	50.571	ID=solcap_stsnp_c1_2713;Note=type: New OPA;Name=solcap_stsnp_c1_2713; Note=Genetic position = Chr12 50.571 cM	1	chr12	12	chromosome	4100592	-	57152539	57224580	4079055	4147362	60	68153	69458	0.9812116674825074	72041	1	cigar_aligned_base	1	lifted_chr_agree	12	4100592	solcap_snp_c1_2713	12	4098875	12	4100592	True	1717	1717
solcap_stsnp_c1_9741	solcap_snp_c1_9741	ST4.03ch12	55182926	55182926	55182926	55182925	dundee	SNP	.	12	40.012	ID=solcap_stsnp_c1_9741;Note=type: New OPA;Name=solcap_stsnp_c1_9741; Note=Genetic position = Chr12 40.012 cM	1	chr12	12	chromosome	6016931	-	55145503	55206521	5993712	6054048	60	60319	60456	0.997733889109435	61018	1	cigar_aligned_base	1	lifted_chr_agree	12	6016931	solcap_snp_c1_9741	12	6017006	12	6016931	True	-75	75
solcap_stsnp_c1_7491	solcap_snp_c1_7491	ST4.03ch12	53755787	53755787	53755787	53755786	dundee	SNP	.	12	44.555	ID=solcap_stsnp_c1_7491;Note=type: New OPA;Name=solcap_stsnp_c1_7491; Note=Genetic position = Chr12 44.555 cM	1	chr12	12	chromosome	7296871	-	53728108	53775168	7278635	7324454	60	45793	46386	0.9872159703358772	47060	1	cigar_aligned_base	1	lifted_chr_agree	12	7296871	solcap_snp_c1_7491	12	7297924	12	7296871	True	-1053	1053
solcap_stsnp_c1_8495	solcap_snp_c1_8495	ST4.03ch12	10560077	10560077	10560077	10560076	dundee	SNP	.	12	27.502	ID=solcap_stsnp_c1_8495;Note=type: New OPA;Name=solcap_stsnp_c1_8495; Note=Genetic position = Chr12 27.502 cM	1	chr12	12	chromosome	49357723	-	10548687	10565346	49352453	49368820	60	16364	16398	0.9979265764117575	16659	1	cigar_aligned_base	1	lifted_chr_agree	12	49357723	solcap_snp_c1_8495	12	49357724	12	49357723	True	-1	1
solcap_stsnp_c1_14454	solcap_snp_c1_14454	ST4.03ch12	9183274	9183274	9183274	9183273	dundee	SNP	.	12	28.975	ID=solcap_stsnp_c1_14454;Note=type: New OPA;Name=solcap_stsnp_c1_14454; Note=Genetic position = Chr12 28.975 cM	1	chr12	12	chromosome	50680489	-	9170679	9202271	50661992	50692822	60	30745	31430	0.9782055361119949	31592	1	cigar_aligned_base	1	lifted_chr_agree	12	50680489	solcap_snp_c1_14454	12	50680228	12	50680489	True	261	261
