chr	pos	cM	marker_id	marker_type	genetic_chr	old_seqid	old_start	old_end	old_midpoint	target_seqid	target_pos	paf_strand	mapq	paf_identity	paf_query_span	n_liftover_candidates	cigar_status	liftover_status
4	5758565	14.584	pPt-552669	DArT_marker	4	ST4.03ch04	4598949	4599406	4599177	chr04	5758565	+	60	0.9898692069252287	39794	1	cigar_aligned_base	lifted_chr_agree
4	5985321	11.354	pPt-654865	DArT_marker	4	ST4.03ch04	4827250	4827953	4827601	chr04	5985321	+	60	0.9994573511955231	29483	1	cigar_aligned_base	lifted_chr_agree
4	6088928	15.765	toPt-437441	DArT_marker	4	ST4.03ch04	4931213	4931794	4931503	chr04	6088928	+	60	0.987239077157103	82570	1	cigar_aligned_base	lifted_chr_agree
4	6088928	15.781	pPt-456699	DArT_marker	4	ST4.03ch04	4931213	4931794	4931503	chr04	6088928	+	60	0.987239077157103	82570	1	cigar_aligned_base	lifted_chr_agree
4	6088928	15.781	pPt-538780	DArT_marker	4	ST4.03ch04	4931213	4931794	4931503	chr04	6088928	+	60	0.987239077157103	82570	1	cigar_aligned_base	lifted_chr_agree
4	6088928	15.781	toPt-437673	DArT_marker	4	ST4.03ch04	4931213	4931794	4931503	chr04	6088928	+	60	0.987239077157103	82570	1	cigar_aligned_base	lifted_chr_agree
4	6088928	15.789	pPt-473111	DArT_marker	4	ST4.03ch04	4931213	4931794	4931503	chr04	6088928	+	60	0.987239077157103	82570	1	cigar_aligned_base	lifted_chr_agree
4	6088928	15.811	toPt-437452	DArT_marker	4	ST4.03ch04	4931213	4931794	4931503	chr04	6088928	+	60	0.987239077157103	82570	1	cigar_aligned_base	lifted_chr_agree
4	6433647	25.755	CTG237LGIV	match	4	ST4.03ch04	5271804	5271924	5271864	chr04	6433647	+	60	0.9606744932331427	49911	1	cigar_aligned_base	lifted_chr_agree
4	7094613	19.481	solcap_stsnp_c1_3745	SNP	4	ST4.03ch04	6166320	6166320	6166320	chr04	7094613	+	60	0.9943929243581118	112883	1	cigar_aligned_base	lifted_chr_agree
4	7127130	19.381	solcap_stsnp_c1_3731	SNP	4	ST4.03ch04	6198955	6198955	6198955	chr04	7127130	+	60	0.9943929243581118	112883	1	cigar_aligned_base	lifted_chr_agree
4	7824438	28.251	solcap_stsnp_c1_3704	SNP	4	ST4.03ch04	7036157	7036157	7036157	chr04	7824438	+	60	0.9928053869984894	117477	1	cigar_aligned_base	lifted_chr_agree
4	8195239	20.794	solcap_stsnp_c1_14449	SNP	4	ST4.03ch04	7473690	7473690	7473690	chr04	8195239	+	60	0.9864621665905611	37221	1	cigar_aligned_base	lifted_chr_agree
4	8703882	22.411	solcap_stsnp_c1_11722	SNP	4	ST4.03ch04	7966312	7966312	7966312	chr04	8703882	+	60	0.9991928974979822	16097	1	cigar_aligned_base	lifted_chr_agree
4	8910901	21.903	MICRO.4670.C1_254	match	4	ST4.03ch04	8176001	8176121	8176061	chr04	8910901	+	60	0.9852856869864323	38859	1	cigar_aligned_base	lifted_chr_agree
4	10586974	26.401	solcap_stsnp_c1_8343	SNP	4	ST4.03ch04	9315476	9315476	9315476	chr04	10586974	+	60	0.9813393766405141	71408	1	cigar_aligned_base	lifted_chr_agree
4	10723513	33.524	pPt-652727	DArT_marker	4	ST4.03ch04	9452504	9453067	9452785	chr04	10723513	+	60	0.9992038216560509	6276	1	cigar_aligned_base	lifted_chr_agree
4	11091062	26.59	pPt-472050	DArT_marker	4	ST4.03ch04	9811650	9812728	9812189	chr04	11091062	+	60	0.9864096519206768	14415	1	cigar_aligned_base	lifted_chr_agree
4	11114394	27.895	STM5140	repeat_region	4	ST4.03ch04	9835626	9835806	9835716	chr04	11114394	+	60	0.9997435239805078	13043	1	cigar_aligned_base	lifted_chr_agree
4	12318153	30.848	MICRO.592.C12_920	match	4	ST4.03ch04	11023275	11023391	11023333	chr04	12318153	+	60	0.9872777250723686	41093	1	cigar_aligned_base	lifted_chr_agree
4	12347963	30.875	solcap_stsnp_c1_11133	SNP	4	ST4.03ch04	11053641	11053641	11053641	chr04	12347963	+	60	0.9872777250723686	41093	1	cigar_aligned_base	lifted_chr_agree
4	12644502	38.503	solcap_stsnp_c1_11135	SNP	4	ST4.03ch04	11350257	11350257	11350257	chr04	12644502	+	60	0.9622965209064794	25064	1	cigar_aligned_base	lifted_chr_agree
4	15552387	35.851	PM0529	repeat_region	4	ST4.03ch04	23272208	23272350	23272279	chr04	15552387	-	60	0.9959700374531835	66692	1	cigar_aligned_base	lifted_chr_agree
4	15719975	29.548	PM1316	repeat_region	4	ST4.03ch04	23104954	23105134	23105044	chr04	15719975	-	60	0.9938803180768808	82403	1	cigar_aligned_base	lifted_chr_agree
4	19302965	36.725	solcap_stsnp_c1_12827	SNP	4	ST4.03ch04	18481454	18481454	18481454	chr04	19302965	-	60	0.9998377183195732	49295	1	cigar_aligned_base	lifted_chr_agree
4	23917036	40.2	solcap_stsnp_c1_14569	SNP	4	ST4.03ch04	34965195	34965195	34965195	chr04	23917036	+	60	0.9999535445507758	21526	1	cigar_aligned_base	lifted_chr_agree
4	47263783	40.781	pPt-457515	DArT_marker	4	ST4.03ch04	48923119	48924185	48923652	chr04	47263783	+	60	0.9958864603438382	133827	1	cigar_aligned_base	lifted_chr_agree
4	47269331	40.831	solcap_stsnp_c1_5418	SNP	4	ST4.03ch04	48929200	48929200	48929200	chr04	47269331	+	60	0.9958864603438382	133827	1	cigar_aligned_base	lifted_chr_agree
4	48473968	42.561	pPt-559222	DArT_marker	4	ST4.03ch04	50150577	50151288	50150932	chr04	48473968	+	60	0.9708679614239367	44348	1	cigar_aligned_base	lifted_chr_agree
4	49914181	43.765	toPt-437326	DArT_marker	4	ST4.03ch04	51636809	51637630	51637219	chr04	49914181	+	60	0.9954485478347245	67997	1	cigar_aligned_base	lifted_chr_agree
4	49914261	43.76	pPt-457943	DArT_marker	4	ST4.03ch04	51636809	51637790	51637299	chr04	49914261	+	60	0.9954485478347245	67997	1	cigar_aligned_base	lifted_chr_agree
4	50227241	43.118	solcap_stsnp_c1_15760	SNP	4	ST4.03ch04	52037629	52037629	52037629	chr04	50227241	+	60	0.9994475392477327	21713	1	cigar_aligned_base	lifted_chr_agree
4	50674993	45.15	solcap_stsnp_c1_16295	SNP	4	ST4.03ch04	52463994	52463994	52463994	chr04	50674993	+	60	0.9842030464251876	55732	1	cigar_aligned_base	lifted_chr_agree
4	52541427	49.216	solcap_stsnp_c1_15986	SNP	4	ST4.03ch04	54393863	54393863	54393863	chr04	52541427	+	60	0.9995791245791246	24568	1	cigar_aligned_base	lifted_chr_agree
4	52773387	49.975	solcap_stsnp_c1_15877	SNP	4	ST4.03ch04	54673969	54673969	54673969	chr04	52773387	+	60	0.9988946786672983	25325	1	cigar_aligned_base	lifted_chr_agree
4	53560088	55.323	pPt-473312	DArT_marker	4	ST4.03ch04	55658145	55659356	55658750	chr04	53560088	+	60	0.9990879241152864	5480	1	cigar_aligned_base	lifted_chr_agree
4	55346958	50.792	pPt-473463	DArT_marker	4	ST4.03ch04	57596834	57597906	57597370	chr04	55346958	+	60	0.9904203603088362	41628	1	cigar_aligned_base	lifted_chr_agree
4	55620892	39.546	pPt-657518	DArT_marker	4	ST4.03ch04	57870856	57871450	57871153	chr04	55620892	+	60	0.9958703939008895	9411	1	cigar_aligned_base	lifted_chr_agree
4	55755503	52.693	MICRO.8127.C1_1918	match	4	ST4.03ch04	58008563	58008683	58008623	chr04	55755503	+	60	0.9971179601939443	60438	1	cigar_aligned_base	lifted_chr_agree
4	55814875	53.409	solcap_stsnp_c1_10454	SNP	4	ST4.03ch04	58068136	58068136	58068136	chr04	55814875	+	60	0.9943812587792832	43985	1	cigar_aligned_base	lifted_chr_agree
4	55864113	53.406	solcap_stsnp_c1_10441	SNP	4	ST4.03ch04	58117285	58117285	58117285	chr04	55864113	+	60	0.9943695479777954	37976	1	cigar_aligned_base	lifted_chr_agree
4	56199106	55.627	solcap_stsnp_c1_10453	SNP	4	ST4.03ch04	58453468	58453468	58453468	chr04	56199106	+	60	0.9966498312225578	39394	1	cigar_aligned_base	lifted_chr_agree
4	58823229	58.849	solcap_stsnp_c1_11352	SNP	4	ST4.03ch04	61194011	61194011	61194011	chr04	58823229	+	60	0.9984485330681253	50238	1	cigar_aligned_base	lifted_chr_agree
4	59195814	58.662	pPt-559556	DArT_marker	4	ST4.03ch04	61550562	61551156	61550859	chr04	59195814	+	60	0.9991146054681966	28229	1	cigar_aligned_base	lifted_chr_agree
4	59210384	58.819	pPt-471760	DArT_marker	4	ST4.03ch04	61564250	61565163	61564706	chr04	59210384	+	60	0.9751393605433459	46432	1	cigar_aligned_base	lifted_chr_agree
4	59210482	58.819	pPt-559203	DArT_marker	4	ST4.03ch04	61564544	61565064	61564804	chr04	59210482	+	60	0.9751393605433459	46432	1	cigar_aligned_base	lifted_chr_agree
4	60379241	64.567	solcap_stsnp_c1_9742	SNP	4	ST4.03ch04	62775677	62775677	62775677	chr04	60379241	+	60	0.9930729550478998	47731	1	cigar_aligned_base	lifted_chr_agree
4	60379368	64.968	MICRO.327.C2_896	match	4	ST4.03ch04	62775745	62775864	62775804	chr04	60379368	+	60	0.9930729550478998	47731	1	cigar_aligned_base	lifted_chr_agree
4	61042106	62.407	solcap_stsnp_c1_11669	SNP	4	ST4.03ch04	63462226	63462226	63462226	chr04	61042106	+	60	0.979194280060485	106076	1	cigar_aligned_base	lifted_chr_agree
4	61195999	62.959	solcap_stsnp_c1_11679	SNP	4	ST4.03ch04	63668872	63668872	63668872	chr04	61195999	+	60	0.9999369741278795	32562	1	cigar_aligned_base	lifted_chr_agree
4	63428072	75.44	solcap_stsnp_c1_8332	SNP	4	ST4.03ch04	66149485	66149485	66149485	chr04	63428072	+	60	0.9865755465772659	70131	1	cigar_aligned_base	lifted_chr_agree
4	64032193	75.766	solcap_stsnp_c1_13165	SNP	4	ST4.03ch04	66778241	66778241	66778241	chr04	64032193	+	60	0.9746365949136137	119891	1	cigar_aligned_base	lifted_chr_agree
4	64477959	78.714	solcap_stsnp_c1_9618	SNP	4	ST4.03ch04	67293626	67293626	67293626	chr04	64477959	+	60	0.9977294137539554	42117	1	cigar_aligned_base	lifted_chr_agree
4	64598435	79.5	solcap_stsnp_c1_15844	SNP	4	ST4.03ch04	67420038	67420038	67420038	chr04	64598435	+	60	0.9808521795023597	58502	1	cigar_aligned_base	lifted_chr_agree
4	64846870	79.5	solcap_stsnp_c1_16389	SNP	4	ST4.03ch04	67754403	67754403	67754403	chr04	64846870	+	60	0.9814615797958087	55822	1	cigar_aligned_base	lifted_chr_agree
4	65177035	83.886	solcap_stsnp_c1_10413	SNP	4	ST4.03ch04	68094967	68094967	68094967	chr04	65177035	+	60	0.9978898996530057	21914	1	cigar_aligned_base	lifted_chr_agree
4	65204794	84.544	pPt-471982	DArT_marker	4	ST4.03ch04	68123507	68124391	68123949	chr04	65204794	+	60	0.9997885499814981	37828	1	cigar_aligned_base	lifted_chr_agree
4	65204794	84.544	pPt-656860	DArT_marker	4	ST4.03ch04	68123507	68124391	68123949	chr04	65204794	+	60	0.9997885499814981	37828	1	cigar_aligned_base	lifted_chr_agree
4	65513708	84.498	solcap_stsnp_c1_3168	SNP	4	ST4.03ch04	68440055	68440055	68440055	chr04	65513708	+	60	0.9754483541430193	88316	1	cigar_aligned_base	lifted_chr_agree
4	65797678	82.372	solcap_stsnp_c1_13085	SNP	4	ST4.03ch04	68734083	68734083	68734083	chr04	65797678	+	60	0.9744467359983617	68164	1	cigar_aligned_base	lifted_chr_agree
4	66123270	83.162	solcap_stsnp_c1_4180	SNP	4	ST4.03ch04	69079236	69079236	69079236	chr04	66123270	+	60	0.7470105085155212	50860	1	cigar_aligned_base	lifted_chr_agree
4	66783619	88.566	solcap_stsnp_c1_4111	SNP	4	ST4.03ch04	69829790	69829790	69829790	chr04	66783619	+	60	0.9998599086604466	35691	1	cigar_aligned_base	lifted_chr_agree
4	66814329	87.999	solcap_stsnp_c1_4179	SNP	4	ST4.03ch04	69865339	69865339	69865339	chr04	66814329	+	60	0.9996286456994316	39097	1	cigar_aligned_base	lifted_chr_agree
4	66981576	88.867	solcap_stsnp_c1_10207	SNP	4	ST4.03ch04	70032110	70032110	70032110	chr04	66981576	+	60	0.9844935934056965	50698	1	cigar_aligned_base	lifted_chr_agree
4	67014289	89.282	pPt-471909	DArT_marker	4	ST4.03ch04	70066824	70067683	70067253	chr04	67014289	+	60	0.9844935934056965	50698	1	cigar_aligned_base	lifted_chr_agree
4	67037168	88.718	solcap_stsnp_c1_10218	SNP	4	ST4.03ch04	70090208	70090208	70090208	chr04	67037168	+	60	0.9882053430440527	62622	1	cigar_aligned_base	lifted_chr_agree
4	67140935	89.649	pPt-458391	DArT_marker	4	ST4.03ch04	70194881	70195210	70195045	chr04	67140935	+	60	0.999495708036879	91193	1	cigar_aligned_base	lifted_chr_agree
4	67140935	89.856	pPt-458171	DArT_marker	4	ST4.03ch04	70194881	70195210	70195045	chr04	67140935	+	60	0.999495708036879	91193	1	cigar_aligned_base	lifted_chr_agree
4	67383618	69.8	solcap_stsnp_c1_6748	SNP	4	ST4.03ch04	70441799	70441799	70441799	chr04	67383618	+	60	1.0	5865	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.066	pPt-457973	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.373	pPt-538094	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.396	pPt-537599	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.396	pPt-537600	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.396	pPt-655705	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.428	pPt-458062	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.428	pPt-539574	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.428	pPt-540321	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.43	pPt-457379	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.43	pPt-471670	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67495185	91.432	pPt-456750	DArT_marker	4	ST4.03ch04	70555748	70556498	70556123	chr04	67495185	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67527578	91.264	solcap_stsnp_c1_13350	SNP	4	ST4.03ch04	70589264	70589264	70589264	chr04	67527578	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67538822	90.601	solcap_stsnp_c1_10710	SNP	4	ST4.03ch04	70600509	70600509	70600509	chr04	67538822	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67580640	90.981	solcap_stsnp_c1_10694	SNP	4	ST4.03ch04	70642454	70642454	70642454	chr04	67580640	+	60	0.9920477137176938	195835	1	cigar_aligned_base	lifted_chr_agree
4	67727483	92.321	pPt-651198	DArT_marker	4	ST4.03ch04	70793814	70794532	70794173	chr04	67727483	+	60	0.996944711840288	47650	1	cigar_aligned_base	lifted_chr_agree
4	67727483	92.379	pPt-457992	DArT_marker	4	ST4.03ch04	70793814	70794532	70794173	chr04	67727483	+	60	0.996944711840288	47650	1	cigar_aligned_base	lifted_chr_agree
4	67782718	92.286	solcap_stsnp_c1_10675	SNP	4	ST4.03ch04	70849404	70849404	70849404	chr04	67782718	+	60	0.998289136013687	23049	1	cigar_aligned_base	lifted_chr_agree
4	68140674	95.148	PM0436	repeat_region	4	ST4.03ch04	71213512	71213686	71213599	chr04	68140674	+	60	0.995738623233285	109782	1	cigar_aligned_base	lifted_chr_agree
4	68210423	95.613	solcap_stsnp_c1_3567	SNP	4	ST4.03ch04	71284964	71284964	71284964	chr04	68210423	+	60	0.995738623233285	109782	1	cigar_aligned_base	lifted_chr_agree
4	68365308	93.842	pPt-652167	DArT_marker	4	ST4.03ch04	71441735	71441993	71441864	chr04	68365308	+	60	0.9860298023581212	182886	1	cigar_aligned_base	lifted_chr_agree
4	68509887	96.133	solcap_stsnp_c1_3526	SNP	4	ST4.03ch04	71589190	71589190	71589190	chr04	68509887	+	60	0.9860298023581212	182886	1	cigar_aligned_base	lifted_chr_agree
4	68685699	98.99	pPt-538856	DArT_marker	4	ST4.03ch04	71768394	71769085	71768739	chr04	68685699	+	60	0.9923986784399949	171527	1	cigar_aligned_base	lifted_chr_agree
4	68685699	98.99	pPt-652745	DArT_marker	4	ST4.03ch04	71768394	71769085	71768739	chr04	68685699	+	60	0.9923986784399949	171527	1	cigar_aligned_base	lifted_chr_agree
4	68685699	99.402	toPt-438080	DArT_marker	4	ST4.03ch04	71768394	71769085	71768739	chr04	68685699	+	60	0.9923986784399949	171527	1	cigar_aligned_base	lifted_chr_agree
4	68848251	98.338	pPt-458464	DArT_marker	4	ST4.03ch04	71933612	71934304	71933958	chr04	68848251	+	60	0.9918853944149517	142704	1	cigar_aligned_base	lifted_chr_agree
4	68848251	98.338	pPt-649958	DArT_marker	4	ST4.03ch04	71933613	71934304	71933958	chr04	68848251	+	60	0.9918853944149517	142704	1	cigar_aligned_base	lifted_chr_agree
4	68943378	99.734	solcap_stsnp_c1_3460	SNP	4	ST4.03ch04	72029728	72029728	72029728	chr04	68943378	+	60	0.9918853944149517	142704	1	cigar_aligned_base	lifted_chr_agree
5	475917	1.616	PM0427	repeat_region	5	ST4.03ch05	377753	377968	377860	chr05	475917	+	60	0.9893640281617601	209415	1	cigar_aligned_base	lifted_chr_agree
5	639346	2.77	pPt-655590	DArT_marker	5	ST4.03ch05	547578	548050	547814	chr05	639346	+	60	0.993880971249659	77321	1	cigar_aligned_base	lifted_chr_agree
5	1135681	0.0	solcap_stsnp_c1_15684	SNP	5	ST4.03ch05	1041105	1041105	1041105	chr05	1135681	+	60	0.725300542824392	78422	1	cigar_aligned_base	lifted_chr_agree
5	1270609	2.394	pPt-473439	DArT_marker	5	ST4.03ch05	1180424	1180846	1180635	chr05	1270609	+	60	0.9829875704193866	137355	1	cigar_aligned_base	lifted_chr_agree
5	1270609	2.48	pPt-654447	DArT_marker	5	ST4.03ch05	1180424	1180846	1180635	chr05	1270609	+	60	0.9829875704193866	137355	1	cigar_aligned_base	lifted_chr_agree
5	1270609	2.533	pPt-654184	DArT_marker	5	ST4.03ch05	1180424	1180846	1180635	chr05	1270609	+	60	0.9829875704193866	137355	1	cigar_aligned_base	lifted_chr_agree
5	1270609	2.533	pPt-654475	DArT_marker	5	ST4.03ch05	1180424	1180846	1180635	chr05	1270609	+	60	0.9829875704193866	137355	1	cigar_aligned_base	lifted_chr_agree
5	1270609	2.533	pPt-654593	DArT_marker	5	ST4.03ch05	1180424	1180846	1180635	chr05	1270609	+	60	0.9829875704193866	137355	1	cigar_aligned_base	lifted_chr_agree
5	1270609	2.533	pPt-657073	DArT_marker	5	ST4.03ch05	1180424	1180846	1180635	chr05	1270609	+	60	0.9829875704193866	137355	1	cigar_aligned_base	lifted_chr_agree
5	2282813	7.183	pPt-472364	DArT_marker	5	ST4.03ch05	2225784	2226762	2226273	chr05	2282813	+	60	0.997430461874478	46682	1	cigar_aligned_base	lifted_chr_agree
5	2282818	7.381	pPt-457354	DArT_marker	5	ST4.03ch05	2225784	2226772	2226278	chr05	2282818	+	60	0.997430461874478	46682	1	cigar_aligned_base	lifted_chr_agree
5	2630849	8.294	PM0064	repeat_region	5	ST4.03ch05	2594842	2594971	2594906	chr05	2630849	+	60	0.9624474323283777	33497	1	cigar_aligned_base	lifted_chr_agree
5	4038758	13.686	pPt-456666	DArT_marker	5	ST4.03ch05	4038581	4039289	4038935	chr05	4038758	+	60	0.992710667979305	100716	1	cigar_aligned_base	lifted_chr_agree
5	4038758	13.686	pPt-457642	DArT_marker	5	ST4.03ch05	4038581	4039289	4038935	chr05	4038758	+	60	0.992710667979305	100716	1	cigar_aligned_base	lifted_chr_agree
5	4235715	15.191	PM0371	repeat_region	5	ST4.03ch05	4238737	4238891	4238814	chr05	4235715	+	60	0.9947198092318174	41745	1	cigar_aligned_base	lifted_chr_agree
5	4389823	14.666	solcap_stsnp_c1_7354	SNP	5	ST4.03ch05	4437785	4437785	4437785	chr05	4389823	+	60	0.9979415670650731	60236	1	cigar_aligned_base	lifted_chr_agree
5	4396977	15.341	Ctg498_265	match	5	ST4.03ch05	4444887	4444988	4444937	chr05	4396977	+	60	0.9979415670650731	60236	1	cigar_aligned_base	lifted_chr_agree
5	4728482	17.547	STI0032	repeat_region	5	ST4.03ch05	4787606	4787726	4787666	chr05	4728482	+	60	0.9928779245969208	66025	1	cigar_aligned_base	lifted_chr_agree
5	4881689	18.195	Ctg355_111	match	5	ST4.03ch05	4989766	4989886	4989826	chr05	4881689	+	60	0.976414382700528	62115	1	cigar_aligned_base	lifted_chr_agree
5	7316844	25.697	solcap_stsnp_c1_15785	SNP	5	ST4.03ch05	7052194	7052194	7052194	chr05	7316844	+	60	0.9960159362549801	35301	1	cigar_aligned_base	lifted_chr_agree
5	7431667	25.559	pPt-459286	DArT_marker	5	ST4.03ch05	7169451	7170436	7169943	chr05	7431667	+	60	0.9871288390467695	71159	1	cigar_aligned_base	lifted_chr_agree
5	7431667	25.559	pPt-474001	DArT_marker	5	ST4.03ch05	7169451	7170436	7169943	chr05	7431667	+	60	0.9871288390467695	71159	1	cigar_aligned_base	lifted_chr_agree
5	7431822	25.855	toPt-440648	DArT_marker	5	ST4.03ch05	7169760	7170436	7170098	chr05	7431822	+	60	0.9871288390467695	71159	1	cigar_aligned_base	lifted_chr_agree
5	7432544	25.559	pPt-536549	DArT_marker	5	ST4.03ch05	7170433	7171208	7170820	chr05	7432544	+	60	0.9871288390467695	71159	1	cigar_aligned_base	lifted_chr_agree
5	7432544	25.559	pPt-650675	DArT_marker	5	ST4.03ch05	7170433	7171208	7170820	chr05	7432544	+	60	0.9871288390467695	71159	1	cigar_aligned_base	lifted_chr_agree
5	7432544	25.559	pPt-654105	DArT_marker	5	ST4.03ch05	7170433	7171208	7170820	chr05	7432544	+	60	0.9871288390467695	71159	1	cigar_aligned_base	lifted_chr_agree
5	7432643	25.559	pPt-656044	DArT_marker	5	ST4.03ch05	7170630	7171208	7170919	chr05	7432643	+	60	0.9871288390467695	71159	1	cigar_aligned_base	lifted_chr_agree
5	8024295	30.434	solcap_stsnp_c1_11256	SNP	5	ST4.03ch05	7769482	7769482	7769482	chr05	8024295	+	60	0.9872181683230352	109663	1	cigar_aligned_base	lifted_chr_agree
5	8024571	24.559	pPt-473272	DArT_marker	5	ST4.03ch05	7769625	7769892	7769758	chr05	8024571	+	60	0.9872181683230352	109663	1	cigar_aligned_base	lifted_chr_agree
5	8385142	29.911	solcap_stsnp_c1_11075	SNP	5	ST4.03ch05	8166560	8166560	8166560	chr05	8385142	+	60	0.987568530223138	29569	1	cigar_aligned_base	lifted_chr_agree
5	8386983	30.081	solcap_stsnp_c1_11072	SNP	5	ST4.03ch05	8169193	8169193	8169193	chr05	8386983	+	60	0.987568530223138	29569	1	cigar_aligned_base	lifted_chr_agree
5	8602330	30.653	solcap_stsnp_c1_11084	SNP	5	ST4.03ch05	8384233	8384233	8384233	chr05	8602330	+	60	0.998207171314741	55290	1	cigar_aligned_base	lifted_chr_agree
