chr	pos	cM	bin	source_chr	tigr6_seqid	tigr6_pos	irgsp1_seqid	irgsp1_start0	irgsp1_end0	strand
11	19580169	73.146930	Bin1476	11	chr11|13111	19113857	NC_029266.1	19580168	19580169	+
11	19650098	75.437407	Bin1477	11	chr11|13111	19183786	NC_029266.1	19650097	19650098	+
11	19804456	76.417831	Bin1478	11	chr11|13111	19328074	NC_029266.1	19804455	19804456	-
11	19912946	77.910479	Bin1479	11	chr11|13111	19446869	NC_029266.1	19912945	19912946	+
11	19964248	78.150288	Bin1480	11	chr11|13111	19498171	NC_029266.1	19964247	19964248	+
11	20048789	78.390096	Bin1481	11	chr11|13111	19582712	NC_029266.1	20048788	20048789	+
11	20330225	78.629905	Bin1482	11	chr11|13111	19864150	NC_029266.1	20330224	20330225	+
11	20600258	79.113000	Bin1483	11	chr11|13111	20134184	NC_029266.1	20600257	20600258	+
11	20723575	79.352809	Bin1484	11	chr11|13111	20257478	NC_029266.1	20723574	20723575	+
11	20929090	80.587440	Bin1485	11	chr11|13111	20462993	NC_029266.1	20929089	20929090	+
11	21143666	80.827248	Bin1486	11	chr11|13111	20677545	NC_029266.1	21143665	21143666	+
11	21243338	81.310344	Bin1487	11	chr11|13111	20777216	NC_029266.1	21243337	21243338	+
11	21488137	82.544974	Bin1488	11	chr11|13111	21022014	NC_029266.1	21488136	21488137	+
11	21739301	83.028070	Bin1489	11	chr11|13111	21273178	NC_029266.1	21739300	21739301	+
11	21862877	83.267879	Bin1490	11	chr11|13111	21396754	NC_029266.1	21862876	21862877	+
11	22009513	83.997819	Bin1491	11	chr11|13111	21543384	NC_029266.1	22009512	22009513	+
11	22150803	84.480914	Bin1492	11	chr11|13111	21684674	NC_029266.1	22150802	22150803	+
11	22380055	84.964010	Bin1493	11	chr11|13111	21913926	NC_029266.1	22380054	22380055	+
11	22557227	85.447105	Bin1494	11	chr11|13111	22091098	NC_029266.1	22557226	22557227	+
11	22809927	91.669814	Bin1495	11	chr11|13111	22343798	NC_029266.1	22809926	22809927	+
11	23032554	92.152909	Bin1496	11	chr11|13111	22566425	NC_029266.1	23032553	23032554	+
11	23062890	92.392718	Bin1497	11	chr11|13111	22596761	NC_029266.1	23062889	23062890	+
11	23152967	92.632527	Bin1498	11	chr11|13111	22686838	NC_029266.1	23152966	23152967	+
11	23249158	92.872335	Bin1499	11	chr11|13111	22783029	NC_029266.1	23249157	23249158	+
11	23313775	93.602275	Bin1500	11	chr11|13111	22847645	NC_029266.1	23313774	23313775	+
11	23381391	93.842084	Bin1501	11	chr11|13111	22915261	NC_029266.1	23381390	23381391	+
11	23454560	94.081892	Bin1502	11	chr11|13111	22988430	NC_029266.1	23454559	23454560	+
11	23619267	94.321701	Bin1503	11	chr11|13111	23153137	NC_029266.1	23619266	23619267	+
11	23925438	94.804797	Bin1504	11	chr11|13111	23459308	NC_029266.1	23925437	23925438	+
11	24204529	95.785220	Bin1505	11	chr11|13111	23738399	NC_029266.1	24204528	24204529	+
11	24369374	96.268316	Bin1506	11	chr11|13111	23903218	NC_029266.1	24369373	24369374	+
11	24582354	100.572046	Bin1507	11	chr11|13111	24116194	NC_029266.1	24582353	24582354	+
11	24778082	101.552470	Bin1508	11	chr11|13111	24311922	NC_029266.1	24778081	24778082	+
11	24874742	101.792278	Bin1509	11	chr11|13111	24408582	NC_029266.1	24874741	24874742	+
11	24960880	102.032087	Bin1510	11	chr11|13111	24494720	NC_029266.1	24960879	24960880	+
11	25068937	102.762027	Bin1511	11	chr11|13111	24602777	NC_029266.1	25068936	25068937	+
11	25134944	103.491967	Bin1512	11	chr11|13111	24668784	NC_029266.1	25134943	25134944	+
11	25157105	103.731776	Bin1513	11	chr11|13111	24690945	NC_029266.1	25157104	25157105	+
11	25188908	103.971584	Bin1514	11	chr11|13111	24722748	NC_029266.1	25188907	25188908	+
11	25217368	104.211393	Bin1515	11	chr11|13111	24751208	NC_029266.1	25217367	25217368	+
11	25243557	106.776057	Bin1516	11	chr11|13111	24777397	NC_029266.1	25243556	25243557	+
11	25352515	107.015866	Bin1517	11	chr11|13111	24886355	NC_029266.1	25352514	25352515	+
11	25532776	107.255675	Bin1518	11	chr11|13111	25066615	NC_029266.1	25532775	25532776	+
11	25946155	107.738770	Bin1519	11	chr11|13111	25474569	NC_029266.1	25946154	25946155	+
11	26323587	107.978579	Bin1520	11	chr11|13111	25852000	NC_029266.1	26323586	26323587	+
11	26405551	108.218387	Bin1521	11	chr11|13111	25933964	NC_029266.1	26405550	26405551	+
11	26445981	108.458196	Bin1522	11	chr11|13111	25974394	NC_029266.1	26445980	26445981	+
11	26483208	108.698005	Bin1523	11	chr11|13111	26011622	NC_029266.1	26483207	26483208	+
11	26555434	109.181100	Bin1524	11	chr11|13111	26083849	NC_029266.1	26555433	26555434	+
11	26795154	109.420909	Bin1525	11	chr11|13111	26323541	NC_029266.1	26795153	26795154	+
11	27003515	109.904004	Bin1526	11	chr11|13111	26531902	NC_029266.1	27003514	27003515	+
11	27070332	111.396653	Bin1527	11	chr11|13111	26598719	NC_029266.1	27070331	27070332	+
11	27148365	111.636461	Bin1528	11	chr11|13111	26676752	NC_029266.1	27148364	27148365	+
11	27200951	111.876270	Bin1529	11	chr11|13111	26729338	NC_029266.1	27200950	27200951	+
11	27236546	112.606210	Bin1530	11	chr11|13111	26764933	NC_029266.1	27236545	27236546	+
11	27271371	112.846018	Bin1531	11	chr11|13111	26799758	NC_029266.1	27271370	27271371	+
11	27311470	113.329114	Bin1532	11	chr11|13111	26839857	NC_029266.1	27311469	27311470	+
11	27342987	113.568923	Bin1533	11	chr11|13111	26871374	NC_029266.1	27342986	27342987	+
11	27596388	114.052018	Bin1534	11	chr11|13111	27124775	NC_029266.1	27596387	27596388	+
11	27844900	114.291827	Bin1535	11	chr11|13111	27373286	NC_029266.1	27844899	27844900	+
11	28192221	115.272250	Bin1536	11	chr11|13111	27669000	NC_029266.1	28192220	28192221	+
11	28627215	115.512059	Bin1537	11	chr11|13111	28103994	NC_029266.1	28627214	28627215	+
11	28793724	116.241999	Bin1538	11	chr11|13111	28270503	NC_029266.1	28793723	28793724	+
11	28841093	116.481807	Bin1539	11	chr11|13111	28317872	NC_029266.1	28841092	28841093	+
11	28951768	116.721616	Bin1540	11	chr11|13111	28428547	NC_029266.1	28951767	28951768	+
12	363244	0.000000	Bin1541	12	chr12|13112	362244	NC_029267.1	363243	363244	+
12	945584	1.234631	Bin1542	12	chr12|13112	944584	NC_029267.1	945583	945584	+
12	1178882	1.474439	Bin1543	12	chr12|13112	1177882	NC_029267.1	1178881	1178882	+
12	2101174	13.064520	Bin1544	12	chr12|13112	2100172	NC_029267.1	2101173	2101174	+
12	3033406	14.044944	Bin1545	12	chr12|13112	3032408	NC_029267.1	3033405	3033406	+
12	3095676	14.284752	Bin1546	12	chr12|13112	3094679	NC_029267.1	3095675	3095676	+
12	3488819	16.039318	Bin1547	12	chr12|13112	3487819	NC_029267.1	3488818	3488819	+
12	4295900	31.437655	Bin1548	12	chr12|13112	4294888	NC_029267.1	4295899	4295900	+
12	5064120	37.999765	Bin1549	12	chr12|13112	5063106	NC_029267.1	5064119	5064120	+
12	6290211	39.754331	Bin1550	12	chr12|13112	6289101	NC_029267.1	6290210	6290211	+
12	7298591	40.237426	Bin1551	12	chr12|13112	7295998	NC_029267.1	7298590	7298591	+
12	7402473	40.477235	Bin1552	12	chr12|13112	7399880	NC_029267.1	7402472	7402473	+
12	7531945	40.717044	Bin1553	12	chr12|13112	7529351	NC_029267.1	7531944	7531945	+
12	7790281	42.471610	Bin1554	12	chr12|13112	7787687	NC_029267.1	7790280	7790281	+
12	8394148	42.711418	Bin1555	12	chr12|13112	8391554	NC_029267.1	8394147	8394148	+
12	9332508	42.951227	Bin1556	12	chr12|13112	9329917	NC_029267.1	9332507	9332508	+
12	10272330	43.191035	Bin1557	12	chr12|13112	10269742	NC_029267.1	10272329	10272330	+
12	10750949	43.430844	Bin1558	12	chr12|13112	10748313	NC_029267.1	10750948	10750949	+
12	10767106	43.670653	Bin1559	12	chr12|13112	10764472	NC_029267.1	10767105	10767106	+
12	10787278	43.910461	Bin1560	12	chr12|13112	10784644	NC_029267.1	10787277	10787278	+
12	11289792	44.150270	Bin1561	12	chr12|13112	11287128	NC_029267.1	11289791	11289792	+
12	11921390	44.633365	Bin1562	12	chr12|13112	11918725	NC_029267.1	11921389	11921390	+
12	13306398	45.116461	Bin1563	12	chr12|13112	13303736	NC_029267.1	13306397	13306398	+
12	14612688	45.356270	Bin1564	12	chr12|13112	14610028	NC_029267.1	14612687	14612688	+
12	15467603	45.596078	Bin1565	12	chr12|13112	15464900	NC_029267.1	15467602	15467603	+
12	16312350	46.079174	Bin1566	12	chr12|13112	16309646	NC_029267.1	16312349	16312350	+
12	16415245	46.562269	Bin1567	12	chr12|13112	16412538	NC_029267.1	16415244	16415245	+
12	16935833	47.045365	Bin1568	12	chr12|13112	16929787	NC_029267.1	16935832	16935833	+
12	17509325	47.775305	Bin1569	12	chr12|13112	17503280	NC_029267.1	17509324	17509325	+
12	17627609	48.015113	Bin1570	12	chr12|13112	17621564	NC_029267.1	17627608	17627609	+
12	17823572	48.745053	Bin1571	12	chr12|13112	17795006	NC_029267.1	17823571	17823572	+
12	18127780	49.228149	Bin1572	12	chr12|13112	18099216	NC_029267.1	18127779	18127780	+
12	18300094	50.208572	Bin1573	12	chr12|13112	18271530	NC_029267.1	18300093	18300094	+
12	18359040	50.448381	Bin1574	12	chr12|13112	18330476	NC_029267.1	18359039	18359040	+
12	18505048	50.688190	Bin1575	12	chr12|13112	18476484	NC_029267.1	18505047	18505048	+
12	18868049	54.393588	Bin1576	12	chr12|13112	18839484	NC_029267.1	18868048	18868049	+
12	19152065	55.123528	Bin1577	12	chr12|13112	19123499	NC_029267.1	19152064	19152065	+
12	19332419	55.853468	Bin1578	12	chr12|13112	19303889	NC_029267.1	19332418	19332419	+
12	19519378	56.336564	Bin1579	12	chr12|13112	19490848	NC_029267.1	19519377	19519378	+
12	19633910	56.576372	Bin1580	12	chr12|13112	19605380	NC_029267.1	19633909	19633910	+
12	19776850	59.419515	Bin1581	12	chr12|13112	19748320	NC_029267.1	19776849	19776850	+
12	19880284	59.659324	Bin1582	12	chr12|13112	19851754	NC_029267.1	19880283	19880284	+
12	19981672	60.142420	Bin1583	12	chr12|13112	19953114	NC_029267.1	19981671	19981672	+
12	20617140	62.162897	Bin1584	12	chr12|13112	20583688	NC_029267.1	20617139	20617140	+
12	21270581	62.892836	Bin1585	12	chr12|13112	21237128	NC_029267.1	21270580	21270581	+
12	21493230	68.131784	Bin1586	12	chr12|13112	21459777	NC_029267.1	21493229	21493230	+
12	21692444	68.371593	Bin1587	12	chr12|13112	21658991	NC_029267.1	21692443	21692444	+
12	21906135	68.854688	Bin1588	12	chr12|13112	21872682	NC_029267.1	21906134	21906135	+
12	22266221	69.094497	Bin1589	12	chr12|13112	22232768	NC_029267.1	22266220	22266221	+
12	22539173	76.353597	Bin1590	12	chr12|13112	22505612	NC_029267.1	22539172	22539173	+
12	22783465	77.334021	Bin1591	12	chr12|13112	22749904	NC_029267.1	22783464	22783465	+
12	23027632	77.573830	Bin1592	12	chr12|13112	22994092	NC_029267.1	23027631	23027632	+
12	23256388	77.813638	Bin1593	12	chr12|13112	23222848	NC_029267.1	23256387	23256388	+
12	23470213	81.519037	Bin1594	12	chr12|13112	23436673	NC_029267.1	23470212	23470213	+
12	23563560	83.011685	Bin1595	12	chr12|13112	23530020	NC_029267.1	23563559	23563560	+
12	23767081	83.494780	Bin1596	12	chr12|13112	23733534	NC_029267.1	23767080	23767081	+
12	23926899	83.977876	Bin1597	12	chr12|13112	23893352	NC_029267.1	23926898	23926899	+
12	23966833	84.460972	Bin1598	12	chr12|13112	23933286	NC_029267.1	23966832	23966833	+
12	24054672	84.944067	Bin1599	12	chr12|13112	24021126	NC_029267.1	24054671	24054672	+
12	24132593	86.698633	Bin1600	12	chr12|13112	24099047	NC_029267.1	24132592	24132593	+
12	24314728	87.181729	Bin1601	12	chr12|13112	24281181	NC_029267.1	24314727	24314728	+
12	24514072	87.421537	Bin1602	12	chr12|13112	24480526	NC_029267.1	24514071	24514072	+
12	24577530	87.661346	Bin1603	12	chr12|13112	24543984	NC_029267.1	24577529	24577530	+
12	24670748	87.901154	Bin1604	12	chr12|13112	24637202	NC_029267.1	24670747	24670748	+
12	24815143	91.903290	Bin1605	12	chr12|13112	24781597	NC_029267.1	24815142	24815143	+
12	25085420	92.143098	Bin1606	12	chr12|13112	25051874	NC_029267.1	25085419	25085420	+
12	25296268	93.123522	Bin1607	12	chr12|13112	25262666	NC_029267.1	25296267	25296268	+
12	25327152	93.363331	Bin1608	12	chr12|13112	25293550	NC_029267.1	25327151	25327152	+
12	25364012	94.093271	Bin1609	12	chr12|13112	25330410	NC_029267.1	25364011	25364012	+
12	25510817	96.113748	Bin1610	12	chr12|13112	25477212	NC_029267.1	25510816	25510817	+
12	25655943	96.843687	Bin1611	12	chr12|13112	25622338	NC_029267.1	25655942	25655943	+
12	25754913	97.083496	Bin1612	12	chr12|13112	25721308	NC_029267.1	25754912	25754913	+
12	25973034	104.342597	Bin1613	12	chr12|13112	25939428	NC_029267.1	25973033	25973034	+
12	26233267	104.825692	Bin1614	12	chr12|13112	26199661	NC_029267.1	26233266	26233267	+
12	26392019	105.065501	Bin1615	12	chr12|13112	26358413	NC_029267.1	26392018	26392019	+
12	26491932	106.045924	Bin1616	12	chr12|13112	26458326	NC_029267.1	26491931	26491932	+
12	26626102	106.285733	Bin1617	12	chr12|13112	26592497	NC_029267.1	26626101	26626102	+
12	26873293	106.768828	Bin1618	12	chr12|13112	26839692	NC_029267.1	26873292	26873293	+
12	27290146	109.333493	Bin1619	12	chr12|13112	27256546	NC_029267.1	27290145	27290146	+
