marker_id	primer_side	qseqid	marker_type	linkage_group	cM	raw_hits	full_len_no_gap_hits	min_mismatch_full_len_no_gap	min_mismatch_bin	hits_at_min_mismatch	is_multihit_at_min_mismatch	best_full_len_no_gap_sseqid	best_full_len_no_gap_sstart	best_full_len_no_gap_send	best_full_len_no_gap_strand	best_full_len_no_gap_bitscore	best_any_alignment_length	best_any_coverage	best_any_pident	best_any_mismatch	best_any_gapopen	best_any_sseqid	best_any_sstart	best_any_send	best_any_bitscore	full_len_no_gap_mm0_hits	full_len_no_gap_mm1_hits	full_len_no_gap_mm2_hits	full_len_no_gap_mm3_hits	full_len_no_gap_mm4_hits	full_len_no_gap_mm5_hits	full_len_no_gap_mm_gt5_hits	full_len_no_gap_mm_le0_hits	has_full_len_no_gap_mm_le0	full_len_no_gap_mm_le1_hits	has_full_len_no_gap_mm_le1	full_len_no_gap_mm_le2_hits	has_full_len_no_gap_mm_le2	full_len_no_gap_mm_le3_hits	has_full_len_no_gap_mm_le3	full_len_no_gap_mm_le4_hits	has_full_len_no_gap_mm_le4	full_len_no_gap_mm_le5_hits	has_full_len_no_gap_mm_le5
BoSF2819b	R	BoSF2819b__R	SSR	C08	106.109	3038	2	1.0	1	1	False	gb|CM031013.1|	48935838.0	48935857.0	+	32.2	20	1.0	95.0	1	0	gb|CM031013.1|	48935838	48935857	32.2	0	1	1	0	0	0	0	0	False	1	True	2	True	2	True	2	True	2	True
BoSF2858	F	BoSF2858__F	SSR	C01	76.167	4774	2	0.0	0	1	False	gb|CM031006.1|	34721346.0	34721327.0	-	40.1	20	1.0	100.0	0	0	gb|CM031006.1|	34721346	34721327	40.1	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
BoSF2858	R	BoSF2858__R	SSR	C01	76.167	4351	10	0.0	0	6	True	gb|CM031012.1|	6145522.0	6145541.0	+	40.1	20	1.0	100.0	0	0	gb|CM031012.1|	6145522	6145541	40.1	6	0	4	0	0	0	0	6	True	6	True	10	True	10	True	10	True	10	True
BoSF2860	F	BoSF2860__F	SSR	C07	30.785	2568	1	0.0	0	1	False	gb|CM031012.1|	54811435.0	54811416.0	-	40.1	20	1.0	100.0	0	0	gb|CM031012.1|	54811435	54811416	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2860	R	BoSF2860__R	SSR	C07	30.785	1849	1	0.0	0	1	False	gb|CM031012.1|	54811199.0	54811218.0	+	40.1	20	1.0	100.0	0	0	gb|CM031012.1|	54811199	54811218	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2862	F	BoSF2862__F	SSR	C09	74.2	5013	10	0.0	0	8	True	gb|CM031009.1|	16992838.0	16992857.0	+	40.1	20	1.0	100.0	0	0	gb|CM031009.1|	16992838	16992857	40.1	8	2	0	0	0	0	0	8	True	10	True	10	True	10	True	10	True	10	True
BoSF2862	R	BoSF2862__R	SSR	C09	74.2	1854	7	0.0	0	1	False	gb|CM031014.1|	22328650.0	22328669.0	+	40.1	20	1.0	100.0	0	0	gb|CM031014.1|	22328650	22328669	40.1	1	4	2	0	0	0	0	1	True	5	True	7	True	7	True	7	True	7	True
BoSF2863	F	BoSF2863__F	SSR	C04	55.693000000000005	4881	1	0.0	0	1	False	gb|CM031009.1|	40840634.0	40840653.0	+	40.1	20	1.0	100.0	0	0	gb|CM031009.1|	40840634	40840653	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2863	R	BoSF2863__R	SSR	C04	55.693000000000005	4651	1	0.0	0	1	False	gb|CM031009.1|	40840783.0	40840764.0	-	40.1	20	1.0	100.0	0	0	gb|CM031009.1|	40840783	40840764	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2878	F	BoSF2878__F	SSR	C05	27.012	5278	1	0.0	0	1	False	gb|CM031010.1|	2809970.0	2809989.0	+	40.1	20	1.0	100.0	0	0	gb|CM031010.1|	2809970	2809989	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2878	R	BoSF2878__R	SSR	C05	27.012	897	1	0.0	0	1	False	gb|CM031010.1|	2810214.0	2810195.0	-	40.1	20	1.0	100.0	0	0	gb|CM031010.1|	2810214	2810195	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2882	F	BoSF2882__F	SSR	C03	102.464	1685	7	2.0	2	7	True	gb|CM031013.1|	21520688.0	21520669.0	-	24.3	20	1.0	90.0	2	0	gb|CM031013.1|	21520688	21520669	24.3	0	0	7	0	0	0	0	0	False	0	False	7	True	7	True	7	True	7	True
BoSF2882	R	BoSF2882__R	SSR	C03	102.464	779	1	0.0	0	1	False	gb|CM031008.1|	16301061.0	16301042.0	-	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	16301061	16301042	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2883	F	BoSF2883__F	SSR	C03	149.974	1219	1	0.0	0	1	False	gb|CM031008.1|	471702.0	471720.0	+	38.2	19	1.0	100.0	0	0	gb|CM031008.1|	471702	471720	38.2	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2883	R	BoSF2883__R	SSR	C03	149.974	3706	6	0.0	0	1	False	gb|CM031008.1|	471881.0	471862.0	-	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	471881	471862	40.1	1	0	5	0	0	0	0	1	True	1	True	6	True	6	True	6	True	6	True
BoSF2884	F	BoSF2884__F	SSR	C05	68.745	2169	1	0.0	0	1	False	gb|CM031010.1|	50901000.0	50901019.0	+	40.1	20	1.0	100.0	0	0	gb|CM031010.1|	50901000	50901019	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2884	R	BoSF2884__R	SSR	C05	68.745	4501	1	0.0	0	1	False	gb|CM031010.1|	50901166.0	50901147.0	-	40.1	20	1.0	100.0	0	0	gb|CM031010.1|	50901166	50901147	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF288	F	BoSF288__F	SSR	C05	62.329	4522	2	0.0	0	1	False	gb|CM031008.1|	29451920.0	29451939.0	+	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	29451920	29451939	40.1	1	1	0	0	0	0	0	1	True	2	True	2	True	2	True	2	True	2	True
BoSF288	R	BoSF288__R	SSR	C05	62.329	4193	1	0.0	0	1	False	gb|CM031010.1|	48856156.0	48856177.0	+	44.1	22	1.0	100.0	0	0	gb|CM031010.1|	48856156	48856177	44.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF291	F	BoSF291__F	SSR	C06	73.263	4981	3	0.0	0	1	False	gb|CM031011.1|	9654081.0	9654100.0	+	40.1	20	1.0	100.0	0	0	gb|CM031011.1|	9654081	9654100	40.1	1	0	2	0	0	0	0	1	True	1	True	3	True	3	True	3	True	3	True
BoSF291	R	BoSF291__R	SSR	C06	73.263	10803	3	0.0	0	1	False	gb|CM031011.1|	9654356.0	9654337.0	-	40.1	20	1.0	100.0	0	0	gb|CM031011.1|	9654356	9654337	40.1	1	0	2	0	0	0	0	1	True	1	True	3	True	3	True	3	True	3	True
BoSF2925a	F	BoSF2925a__F	SSR	C03	146.81	508	3	0.0	0	1	False	gb|CM031008.1|	2319023.0	2319004.0	-	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	2319023	2319004	40.1	1	0	2	0	0	0	0	1	True	1	True	3	True	3	True	3	True	3	True
BoSF2925a	R	BoSF2925a__R	SSR	C03	146.81	1373	1	0.0	0	1	False	gb|CM031008.1|	2318792.0	2318811.0	+	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	2318792	2318811	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2925b	F	BoSF2925b__F	SSR	C03	147.817	508	3	0.0	0	1	False	gb|CM031008.1|	2319023.0	2319004.0	-	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	2319023	2319004	40.1	1	0	2	0	0	0	0	1	True	1	True	3	True	3	True	3	True	3	True
BoSF2925b	R	BoSF2925b__R	SSR	C03	147.817	1373	1	0.0	0	1	False	gb|CM031008.1|	2318792.0	2318811.0	+	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	2318792	2318811	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2928	F	BoSF2928__F	SSR	C03	22.676	1461	1	1.0	1	1	False	gb|CM031008.1|	72842025.0	72842006.0	-	32.2	20	1.0	95.0	1	0	gb|CM031008.1|	72842025	72842006	32.2	0	1	0	0	0	0	0	0	False	1	True	1	True	1	True	1	True	1	True
BoSF2928	R	BoSF2928__R	SSR	C03	22.676	1924	1	0.0	0	1	False	gb|CM031008.1|	72841690.0	72841709.0	+	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	72841690	72841709	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2966	F	BoSF2966__F	SSR	C09	78.276	10826	4	0.0	0	1	False	gb|CM031014.1|	26581180.0	26581158.0	-	46.1	23	1.0	100.0	0	0	gb|CM031014.1|	26581180	26581158	46.1	1	0	1	2	0	0	0	1	True	1	True	2	True	4	True	4	True	4	True
BoSF2966	R	BoSF2966__R	SSR	C09	78.276	1544	1	0.0	0	1	False	gb|CM031014.1|	26580891.0	26580910.0	+	40.1	20	1.0	100.0	0	0	gb|CM031014.1|	26580891	26580910	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2969	F	BoSF2969__F	SSR	C03	53.575	1548	2	2.0	2	2	True	gb|CM031009.1|	19899291.0	19899310.0	+	24.3	20	1.0	90.0	2	0	gb|CM031009.1|	19899291	19899310	24.3	0	0	2	0	0	0	0	0	False	0	False	2	True	2	True	2	True	2	True
BoSF2969	R	BoSF2969__R	SSR	C03	53.575	3579	1	0.0	0	1	False	gb|CM031008.1|	61519368.0	61519349.0	-	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	61519368	61519349	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2979	F	BoSF2979__F	SSR	C08	54.571	2458	1	0.0	0	1	False	gb|CM031013.1|	30052775.0	30052801.0	+	54.0	27	1.0	100.0	0	0	gb|CM031013.1|	30052775	30052801	54.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2979	R	BoSF2979__R	SSR	C08	54.571	4990	1	0.0	0	1	False	gb|CM031013.1|	30052880.0	30052856.0	-	50.1	25	1.0	100.0	0	0	gb|CM031013.1|	30052880	30052856	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF297	F	BoSF297__F	SSR	C06	67.692	2949	2	1.0	1	1	False	gb|CM031011.1|	28454603.0	28454584.0	-	32.2	20	1.0	95.0	1	0	gb|CM031011.1|	28454603	28454584	32.2	0	1	1	0	0	0	0	0	False	1	True	2	True	2	True	2	True	2	True
BoSF297	R	BoSF297__R	SSR	C06	67.692	1919	1	0.0	0	1	False	gb|CM031011.1|	28454386.0	28454405.0	+	40.1	20	1.0	100.0	0	0	gb|CM031011.1|	28454386	28454405	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2980	F	BoSF2980__F	SSR	C08	92.804	6225	1	0.0	0	1	False	gb|CM031013.1|	46229447.0	46229421.0	-	54.0	27	1.0	100.0	0	0	gb|CM031013.1|	46229447	46229421	54.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2980	R	BoSF2980__R	SSR	C08	92.804	1750	1	0.0	0	1	False	gb|CM031013.1|	46229336.0	46229363.0	+	56.0	28	1.0	100.0	0	0	gb|CM031013.1|	46229336	46229363	56.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2981	F	BoSF2981__F	SSR	C08	64.474	999	0		no_full_length_no_gap	0	False						26	0.9285714285714286	88.462	3	0	gb|JAEMQI010000028.1|	51122	51147	28.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF2981	R	BoSF2981__R	SSR	C08	64.474	7610	37	0.0	0	19	True	gb|JAEMQI010000020.1|	715464.0	715489.0	+	52.0	26	1.0	100.0	0	0	gb|JAEMQI010000020.1|	715464	715489	52.0	19	14	4	0	0	0	0	19	True	33	True	37	True	37	True	37	True	37	True
BoSF2982	F	BoSF2982__F	SSR	C07	93.874	4588	0		no_full_length_no_gap	0	False						24	0.8888888888888888	87.5	3	0	gb|CM031010.1|	1158688	1158665	24.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF2982	R	BoSF2982__R	SSR	C07	93.874	28483	13	0.0	0	7	True	gb|CM031014.1|	43928098.0	43928122.0	+	50.1	25	1.0	100.0	0	0	gb|CM031014.1|	43928098	43928122	50.1	7	1	4	1	0	0	0	7	True	8	True	12	True	13	True	13	True	13	True
BoSF2983	F	BoSF2983__F	SSR	C03	90.458	3080	0		no_full_length_no_gap	0	False						27	1.0384615384615385	96.296	0	1	gb|CM031008.1|	21807580	21807554	38.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF2983	R	BoSF2983__R	SSR	C03	90.458	28332	0		no_full_length_no_gap	0	False						27	0.9642857142857143	100.0	0	0	gb|CM031008.1|	21807411	21807437	54.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF2984	F	BoSF2984__F	SSR	C03	90.985	2326	1	1.0	1	1	False	gb|CM031008.1|	21766311.0	21766285.0	-	46.1	27	1.0	96.296	1	0	gb|CM031008.1|	21766311	21766285	46.1	0	1	0	0	0	0	0	0	False	1	True	1	True	1	True	1	True	1	True
BoSF2984	R	BoSF2984__R	SSR	C03	90.985	15497	0		no_full_length_no_gap	0	False						23	0.92	86.957	3	0	gb|CM031014.1|	23678045	23678067	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF2985	F	BoSF2985__F	SSR	C03	92.428	2326	1	1.0	1	1	False	gb|CM031008.1|	21766311.0	21766285.0	-	46.1	27	1.0	96.296	1	0	gb|CM031008.1|	21766311	21766285	46.1	0	1	0	0	0	0	0	0	False	1	True	1	True	1	True	1	True	1	True
BoSF2985	R	BoSF2985__R	SSR	C03	92.428	15497	0		no_full_length_no_gap	0	False						23	0.92	86.957	3	0	gb|CM031014.1|	23678045	23678067	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF2986	F	BoSF2986__F	SSR	C02	132.606	3484	1	0.0	0	1	False	gb|CM031007.1|	56281381.0	56281405.0	+	50.1	25	1.0	100.0	0	0	gb|CM031007.1|	56281381	56281405	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2986	R	BoSF2986__R	SSR	C02	132.606	1239	1	0.0	0	1	False	gb|CM031007.1|	56281540.0	56281514.0	-	54.0	27	1.0	100.0	0	0	gb|CM031007.1|	56281540	56281514	54.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2987	F	BoSF2987__F	SSR	C04	75.507	25430	0		no_full_length_no_gap	0	False						26	0.9285714285714286	100.0	0	0	gb|CM031013.1|	38906857	38906832	52.0	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF2987	R	BoSF2987__R	SSR	C04	75.507	6877	0		no_full_length_no_gap	0	False						23	0.92	86.957	3	0	gb|CM031008.1|	9230217	9230195	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF2988	F	BoSF2988__F	SSR	C03	104.624	6435	1	0.0	0	1	False	gb|CM031008.1|	16154081.0	16154057.0	-	50.1	25	1.0	100.0	0	0	gb|CM031008.1|	16154081	16154057	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF2988	R	BoSF2988__R	SSR	C03	104.624	18721	1	0.0	0	1	False	gb|CM031008.1|	16153940.0	16153964.0	+	50.1	25	1.0	100.0	0	0	gb|CM031008.1|	16153940	16153964	50.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF302	F	BoSF302__F	SSR	C01	12.299	2384	2	1.0	1	2	True	gb|CM031008.1|	62529924.0	62529905.0	-	32.2	20	1.0	95.0	1	0	gb|CM031008.1|	62529924	62529905	32.2	0	2	0	0	0	0	0	0	False	2	True	2	True	2	True	2	True	2	True
BoSF302	R	BoSF302__R	SSR	C01	12.299	2043	1	0.0	0	1	False	gb|CM031006.1|	243057.0	243076.0	+	40.1	20	1.0	100.0	0	0	gb|CM031006.1|	243057	243076	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF317	F	BoSF317__F	SSR	C05	70.883	1327	1	0.0	0	1	False	gb|CM031010.1|	52911253.0	52911234.0	-	40.1	20	1.0	100.0	0	0	gb|CM031010.1|	52911253	52911234	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF317	R	BoSF317__R	SSR	C05	70.883	1774	2	0.0	0	1	False	gb|CM031010.1|	52911107.0	52911126.0	+	40.1	20	1.0	100.0	0	0	gb|CM031010.1|	52911107	52911126	40.1	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
BoSF333	F	BoSF333__F	SSR	C08	83.095	960	0		no_full_length_no_gap	0	False						18	0.9	94.444	1	0	gb|CM031014.1|	58554426	58554443	28.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF333	R	BoSF333__R	SSR	C08	83.095	2920	2	0.0	0	1	False	gb|CM031013.1|	44529699.0	44529680.0	-	40.1	20	1.0	100.0	0	0	gb|CM031013.1|	44529699	44529680	40.1	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
BoSF349	F	BoSF349__F	SSR	C04	39.528	8105	1	0.0	0	1	False	gb|CM031009.1|	3914588.0	3914608.0	+	42.1	21	1.0	100.0	0	0	gb|CM031009.1|	3914588	3914608	42.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF349	R	BoSF349__R	SSR	C04	39.528	3289	1	0.0	0	1	False	gb|CM031009.1|	3914812.0	3914793.0	-	40.1	20	1.0	100.0	0	0	gb|CM031009.1|	3914812	3914793	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF355	F	BoSF355__F	SSR	C07	63.166	4238	2	0.0	0	1	False	gb|CM031012.1|	45370355.0	45370336.0	-	40.1	20	1.0	100.0	0	0	gb|CM031012.1|	45370355	45370336	40.1	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
BoSF355	R	BoSF355__R	SSR	C07	63.166	4591	1	0.0	0	1	False	gb|CM031012.1|	45370127.0	45370146.0	+	40.1	20	1.0	100.0	0	0	gb|CM031012.1|	45370127	45370146	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF363	F	BoSF363__F	SSR	C09	67.516	899	2	0.0	0	1	False	gb|CM031014.1|	46127351.0	46127332.0	-	40.1	20	1.0	100.0	0	0	gb|CM031014.1|	46127351	46127332	40.1	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
BoSF363	R	BoSF363__R	SSR	C09	67.516	1560	1	0.0	0	1	False	gb|CM031014.1|	46127163.0	46127182.0	+	40.1	20	1.0	100.0	0	0	gb|CM031014.1|	46127163	46127182	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF365	F	BoSF365__F	SSR	C08	85.184	1593	2	0.0	0	1	False	gb|CM031013.1|	45563848.0	45563829.0	-	40.1	20	1.0	100.0	0	0	gb|CM031013.1|	45563848	45563829	40.1	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
BoSF365	R	BoSF365__R	SSR	C08	85.184	1100	1	0.0	0	1	False	gb|CM031013.1|	45563651.0	45563670.0	+	40.1	20	1.0	100.0	0	0	gb|CM031013.1|	45563651	45563670	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF366	F	BoSF366__F	SSR	C09	62.731	4652	5	0.0	0	2	True	gb|CM031014.1|	52640841.0	52640860.0	+	40.1	20	1.0	100.0	0	0	gb|CM031014.1|	52640841	52640860	40.1	2	0	3	0	0	0	0	2	True	2	True	5	True	5	True	5	True	5	True
BoSF366	R	BoSF366__R	SSR	C09	62.731	1559	2	0.0	0	2	True	gb|CM031014.1|	52641131.0	52641106.0	-	52.0	26	1.0	100.0	0	0	gb|CM031014.1|	52641131	52641106	52.0	2	0	0	0	0	0	0	2	True	2	True	2	True	2	True	2	True	2	True
BoSF368	F	BoSF368__F	SSR	C09	53.662	11018	0		no_full_length_no_gap	0	False						19	0.95	94.737	1	0	gb|CM031013.1|	48364723	48364705	30.2	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF368	R	BoSF368__R	SSR	C09	53.662	1001	0		no_full_length_no_gap	0	False						19	0.95	89.474	2	0	gb|CM031011.1|	46103572	46103590	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF376	F	BoSF376__F	SSR	C02	129.768	1395	6	0.0	0	5	True	gb|CM031012.1|	4982663.0	4982682.0	+	40.1	20	1.0	100.0	0	0	gb|CM031012.1|	4982663	4982682	40.1	5	1	0	0	0	0	0	5	True	6	True	6	True	6	True	6	True	6	True
BoSF376	R	BoSF376__R	SSR	C02	129.768	1657	6	0.0	0	4	True	gb|CM031014.1|	35230110.0	35230091.0	-	40.1	20	1.0	100.0	0	0	gb|CM031014.1|	35230110	35230091	40.1	4	2	0	0	0	0	0	4	True	6	True	6	True	6	True	6	True	6	True
BoSF378	F	BoSF378__F	SSR	C08	83.454	1183	1	0.0	0	1	False	gb|CM031013.1|	44900538.0	44900519.0	-	40.1	20	1.0	100.0	0	0	gb|CM031013.1|	44900538	44900519	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF378	R	BoSF378__R	SSR	C08	83.454	1238	1	1.0	1	1	False	gb|CM031013.1|	44900020.0	44900039.0	+	32.2	20	1.0	95.0	1	0	gb|CM031013.1|	44900020	44900039	32.2	0	1	0	0	0	0	0	0	False	1	True	1	True	1	True	1	True	1	True
BoSF381	F	BoSF381__F	SSR	C09	67.752	4436	0		no_full_length_no_gap	0	False						21	0.875	90.476	2	0	gb|CM031010.1|	30871270	30871250	26.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF381	R	BoSF381__R	SSR	C09	67.752	1961	3	0.0	0	1	False	gb|CM031014.1|	45820307.0	45820288.0	-	40.1	20	1.0	100.0	0	0	gb|CM031014.1|	45820307	45820288	40.1	1	0	2	0	0	0	0	1	True	1	True	3	True	3	True	3	True	3	True
BoSF399	F	BoSF399__F	SSR	C07	32.523	3270	0		no_full_length_no_gap	0	False						19	0.95	89.474	2	0	gb|CM031014.1|	61440317	61440299	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF399	R	BoSF399__R	SSR	C07	32.523	6787	1	2.0	2	1	False	gb|CM031009.1|	5386569.0	5386550.0	-	24.3	20	1.0	90.0	2	0	gb|CM031009.1|	5386569	5386550	24.3	0	0	1	0	0	0	0	0	False	0	False	1	True	1	True	1	True	1	True
BoSF413	F	BoSF413__F	SSR	C03	124.368	11936	0		no_full_length_no_gap	0	False						23	0.92	86.957	3	0	gb|CM031007.1|	3680801	3680779	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF413	R	BoSF413__R	SSR	C03	124.368	2434	0		no_full_length_no_gap	0	False						19	0.95	89.474	2	0	gb|CM031008.1|	49765146	49765128	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF420	F	BoSF420__F	SSR	C03	75.186	1086	1	0.0	0	1	False	gb|CM031008.1|	33278875.0	33278894.0	+	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	33278875	33278894	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF420	R	BoSF420__R	SSR	C03	75.186	2811	1	0.0	0	1	False	gb|CM031008.1|	33279125.0	33279099.0	-	54.0	27	1.0	100.0	0	0	gb|CM031008.1|	33279125	33279099	54.0	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF425	F	BoSF425__F	SSR	C06	55.006	1925	0		no_full_length_no_gap	0	False						19	0.95	89.474	2	0	gb|CM031014.1|	21304755	21304773	22.3	0	0	0	0	0	0	0	0	False	0	False	0	False	0	False	0	False	0	False
BoSF425	R	BoSF425__R	SSR	C06	55.006	2702	1	0.0	0	1	False	gb|CM031011.1|	39814385.0	39814404.0	+	40.1	20	1.0	100.0	0	0	gb|CM031011.1|	39814385	39814404	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF434	F	BoSF434__F	SSR	C08	75.713	3432	2	0.0	0	1	False	gb|CM031013.1|	42974111.0	42974130.0	+	40.1	20	1.0	100.0	0	0	gb|CM031013.1|	42974111	42974130	40.1	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
BoSF434	R	BoSF434__R	SSR	C08	75.713	1499	1	0.0	0	1	False	gb|CM031013.1|	42974383.0	42974364.0	-	40.1	20	1.0	100.0	0	0	gb|CM031013.1|	42974383	42974364	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF444	F	BoSF444__F	SSR	C08	34.502	1388	1	0.0	0	1	False	gb|CM031013.1|	5572471.0	5572490.0	+	40.1	20	1.0	100.0	0	0	gb|CM031013.1|	5572471	5572490	40.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF444	R	BoSF444__R	SSR	C08	34.502	5148	1	0.0	0	1	False	gb|CM031013.1|	5572711.0	5572690.0	-	44.1	22	1.0	100.0	0	0	gb|CM031013.1|	5572711	5572690	44.1	1	0	0	0	0	0	0	1	True	1	True	1	True	1	True	1	True	1	True
BoSF892	F	BoSF892__F	SSR	C04	131.204	1894	2	0.0	0	2	True	gb|CM031009.1|	58496556.0	58496575.0	+	40.1	20	1.0	100.0	0	0	gb|CM031009.1|	58496556	58496575	40.1	2	0	0	0	0	0	0	2	True	2	True	2	True	2	True	2	True	2	True
BoSF892	R	BoSF892__R	SSR	C04	131.204	3773	3	0.0	0	2	True	gb|CM031009.1|	58496715.0	58496696.0	-	40.1	20	1.0	100.0	0	0	gb|CM031009.1|	58496715	58496696	40.1	2	0	1	0	0	0	0	2	True	2	True	3	True	3	True	3	True	3	True
BoSF905	F	BoSF905__F	SSR	C03	41.893	1020	2	0.0	0	1	False	gb|CM031008.1|	67521457.0	67521438.0	-	40.1	20	1.0	100.0	0	0	gb|CM031008.1|	67521457	67521438	40.1	1	0	1	0	0	0	0	1	True	1	True	2	True	2	True	2	True	2	True
BoSF905	R	BoSF905__R	SSR	C03	41.893	24657	2	0.0	0	2	True	gb|CM031011.1|	34530895.0	34530919.0	+	50.1	25	1.0	100.0	0	0	gb|CM031011.1|	34530895	34530919	50.1	2	0	0	0	0	0	0	2	True	2	True	2	True	2	True	2	True	2	True
