marker_id	linkage_group	cM	marker_type	F_raw_hits	R_raw_hits	F_full_length_perfect_hits	R_full_length_perfect_hits	F_full_length_mm1_hits	R_full_length_mm1_hits	has_F_any_hit	has_R_any_hit	has_both_any_hit	has_F_perfect	has_R_perfect	has_both_primers_perfect	has_F_mm1	has_R_mm1	has_both_primers_mm1	F_multihit_perfect	R_multihit_perfect	F_multihit_mm1	R_multihit_mm1	in_strict_high_confidence_196	in_relaxed_mm1_collinear_222
snap627	C06	78.47	SNP	839	2930	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap629	C06	75.644	SNP	856	494	0	3	0	3	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap630	C06	67.255	SNP	1931	1254	0	8	0	8	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap633	C01	80.413	SNP	1689	2649	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap634	C01	82.753	SNP	802	612	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap635	C02	144.904	SNP	4415	3631	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap636	C02	146.071	SNP	1731	2622	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap637	C02	147.234	SNP	881	1400	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap638	C02	142.328	SNP	1247	1270	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap640	C09	82.667	SNP	712	1529	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap641	C09	83.923	SNP	2343	1900	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap646	C04	64.673	SNP	2910	827	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap651	C09	68.761	SNP	788	993	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap652	C09	68.58	SNP	1844	1472	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap655	C04	53.369	SNP	3933	633	0	2	0	3	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap656	C06	78.778	SNP	3352	2302	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap658	C06	76.715	SNP	1111	1230	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap660a	C04	53.837	SNP	1590	1495	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap660b	C05	46.528	SNP	1590	1495	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap661	C04	53.695	SNP	2113	2774	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap664	C05	52.092	SNP	5206	2518	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap665	C05	48.463	SNP	1208	2447	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap667	C04	51.992	SNP	762	1525	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap668	C04	53.857	SNP	2913	1690	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap670	C04	36.295	SNP	3952	319	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap673	C02	112.392	SNP	906	781	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap676	C08	58.741	SNP	1788	4838	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap682	C03	65.72	SNP	1657	2693	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap683	C03	59.158	SNP	805	1613	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap688	C08	41.569	SNP	1435	6129	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap694	C06	68.795	SNP	3061	1830	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap695	C06	71.214	SNP	12369	254	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap704	C07	79.46300000000001	SNP	961	2349	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap711	C07	89.193	SNP	2748	1048	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap714	C05	66.813	SNP	902	1347	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap715	C05	71.452	SNP	1154	2401	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap717	C03	53.113	SNP	2464	1298	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap724	C07	77.992	SNP	1619	3658	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap726	C08	28.47	SNP	1037	1373	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap728	C07	54.6	SNP	1882	1304	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap729	C07	73.46600000000001	SNP	4532	1733	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap734	C08	64.022	SNP	2982	3353	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap735	C08	61.377	SNP	1673	3483	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap745	C03	117.119	SNP	1514	2478	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap752	C07	79.723	SNP	1764	889	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap757	C04	52.979	SNP	2394	3657	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap760	C07	84.15100000000001	SNP	544	2958	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap762	C02	118.529	SNP	1719	3087	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap766a	C03	106.733	SNP	357	516	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap766b	C03	107.445	SNP	357	516	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap767	C03	106.076	SNP	1796	4208	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap775	C06	62.146	SNP	1778	7700	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap777	C08	33.389	SNP	1841	1311	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap779	C01	43.39	SNP	3219	832	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap780	C01	40.461	SNP	4721	1185	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap781	C02	121.967	SNP	2007	544	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap784	C03	81.704	SNP	4457	2710	0	0	0	1	True	True	True	False	False	False	False	True	False	False	False	False	False	False	False
snap785	C06	33.75	SNP	4322	1174	0	3	0	8	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap790	C02	153.619	SNP	744	2884	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap792	C09	78.753	SNP	1996	2594	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap794	C06	53.685	SNP	3171	617	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap795	C05	34.859	SNP	1844	567	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap799	C07	86.585	SNP	2570	5451	0	1	0	3	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap800	C05	66.084	SNP	1237	560	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap801	C05	58.989	SNP	1793	1167	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap804	C05	99.86	SNP	2705	7005	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap807	C04	56.236	SNP	3129	1683	0	2	0	2	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap808	C05	72.448	SNP	737	1130	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
snap812	C07	90.00800000000001	SNP	2537	5917	0	53	0	61	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap815	C09	5.169	SNP	1266	2041	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap824	C03	14.47	SNP	3281	3624	0	5	0	61	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap827	C07	117.572	SNP	2496	1446	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap828	C03	122.231	SNP	1727	718	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap829	C03	119.409	SNP	1916	3140	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap833	C03	35.584	SNP	2087	2801	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap839	C08	32.784	SNP	3581	3605	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap854	C07	60.217	SNP	5237	1717	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap856	C09	69.086	SNP	2133	3707	0	0	0	0	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False
snap858	C09	67.369	SNP	421	2494	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap859	C09	67.165	SNP	1900	4604	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap863	C03	50.353	SNP	5342	302	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap864	C07	80.90700000000001	SNP	785	2384	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap867	C09	56.513	SNP	1120	7279	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap877	C02	120.736	SNP	1145	1614	0	93	0	124	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap887	C04	59.068000000000005	SNP	3804	704	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap900	C01	21.276	SNP	10188	16816	0	12	0	42	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap929	C03	158.078	SNP	811	9029	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap940	C01	39.546	SNP	1008	1904	0	0	0	8	True	True	True	False	False	False	False	True	False	False	False	False	True	False	False
snap955	C06	32.443	SNP	1733	1993	0	5	0	5	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap960	C06	76.044	SNP	2409	3084	0	5	0	205	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap967	C06	89.632	SNP	2503	5507	0	3022	0	3770	True	True	True	False	True	False	False	True	False	False	True	False	True	False	False
snap979	C05	40.718	SNP	3736	3709	0	1	0	1	True	True	True	False	True	False	False	True	False	False	False	False	False	False	False
snap980	C01	17.864	SNP	3673	5414	0	1	0	2	True	True	True	False	True	False	False	True	False	False	False	False	True	False	False
