marker_id	marker_type	linkage_group	cM	F_min_mismatch	R_min_mismatch	F_min_mismatch_bin	R_min_mismatch_bin	both_primers_have_full_len_no_gap_hit	max_primer_min_mismatch	sum_primer_min_mismatch	F_hits_at_min_mismatch	R_hits_at_min_mismatch	F_multihit_at_min_mismatch	R_multihit_at_min_mismatch	F_best_any_coverage	R_best_any_coverage	F_best_any_gapopen	R_best_any_gapopen	both_primers_min_mm_le0	F_has_mm_le0	R_has_mm_le0	both_primers_min_mm_le1	F_has_mm_le1	R_has_mm_le1	both_primers_min_mm_le2	F_has_mm_le2	R_has_mm_le2	both_primers_min_mm_le3	F_has_mm_le3	R_has_mm_le3	both_primers_min_mm_le4	F_has_mm_le4	R_has_mm_le4	both_primers_min_mm_le5	F_has_mm_le5	R_has_mm_le5
BrSF407	SSR	C07	19.054	1.0	1.0	1	1	True	1.0	2.0	1	1	False	False	1.0	1.0	0	0	False	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BrSF422	SSR	C08	0.0	0.0	0.0	0	0	True	0.0	0.0	2	4	True	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BrSF460	SSR	C09	49.361	1.0	1.0	1	1	True	1.0	2.0	9	42	True	True	1.0	1.0	0	0	False	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BrSF506	SSR	C08	94.134	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BrSF537	SSR	C04	75.025	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BrSF556	SSR	C02	126.438	0.0		0	no_full_length_no_gap	False			2	0	True	False	1.0	0.95	0	0	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
BrSF561	SSR	C03	60.177		0.0	no_full_length_no_gap	0	False			0	3	False	True	0.95	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
BrSF567	SSR	C07	39.068	0.0	1.0	0	1	True	1.0	1.0	2	1	True	False	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BrSF586	SSR	C07	36.228	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BrSF595	SSR	C07	72.285	0.0	2.0	0	2	True	2.0	2.0	6	4	True	True	1.0	1.0	0	0	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True
BrSF626	SSR	C01	47.587	0.0	0.0	0	0	True	0.0	0.0	3	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
BrSF648	SSR	C06	70.884	1.0	3.0	1	3	True	3.0	4.0	1	1	False	False	1.0	1.0	0	0	False	False	False	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True
BrSF663	SSR	C07	98.188	0.0	2.0	0	2	True	2.0	2.0	2	5	True	True	1.0	1.0	0	0	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True
BrSF686	SSR	C01	72.049	1.0	2.0	1	2	True	2.0	3.0	1	5	False	True	1.0	1.0	0	0	False	False	False	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True
CALSSR	SSR	C03	59.453	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10036a	SSR	C03	132.904	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10036b	SSR	C03	133.338	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10051	SSR	C04	63.183	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10054	SSR	C03	62.601	1.0	0.0	1	0	True	1.0	1.0	1	3	False	True	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10080	SSR	C05	62.709	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10092	SSR	C08	103.314	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10122	SSR	C03	126.474	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10139a	SSR	C08	113.872	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10139b	SSR	C08	113.969	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10211	SSR	C06	15.874	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10234a	SSR	C06	65.621	0.0		0	no_full_length_no_gap	False			1	0	False	False	1.0	0.9444444444444444	0	0	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
CB10234b	SSR	C06	69.427	0.0		0	no_full_length_no_gap	False			1	0	False	False	1.0	0.9444444444444444	0	0	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
CB10235	SSR	C03	126.269	1.0	0.0	1	0	True	1.0	1.0	2	1	True	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10258	SSR	C01	74.46	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10266	SSR	C09	114.95	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10343	SSR	C06	63.961	0.0	0.0	0	0	True	0.0	0.0	1	2	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10358	SSR	C01	72.447	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10369a	SSR	C01	49.071	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10369b	SSR	C01	50.506	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10374	SSR	C01	67.945	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10427a	SSR	C03	114.578	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10427b	SSR	C03	141.569	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10431	SSR	C07	16.414	1.0	0.0	1	0	True	1.0	1.0	1	2	False	True	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
CB10517	SSR	C01	59.404	1.0	1.0	1	1	True	1.0	2.0	1	2	False	True	1.0	1.0	0	0	False	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
ENA28	SSR	C06	74.641	0.0	0.0	0	0	True	0.0	0.0	1	2	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
FITO245	SSR	C04	126.056	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
FITO247	SSR	C09	60.003	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
FITO298	SSR	C08	33.819	0.0	0.0	0	0	True	0.0	0.0	1	6	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
FITO348	SSR	C03	73.202	0.0	0.0	0	0	True	0.0	0.0	1	4	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
FITO374	SSR	C05	101.224	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
FITO496	SSR	C05	51.49	0.0	0.0	0	0	True	0.0	0.0	1	2	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
FITO499	SSR	C01	72.343	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
FITO573	SSR	C07	26.088	0.0	1.0	0	1	True	1.0	1.0	2	1	True	False	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
MR095	SSR	C05	70.389		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9047619047619048	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
MR119	SSR	C04	63.438	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
MR140	SSR	C04	69.527	0.0	1.0	0	1	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
MR181	SSR	C04	71.09			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.95	0.9047619047619048	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
MR64	SSR	C03	89.678	1.0	1.0	1	1	True	1.0	2.0	1	6	False	True	1.0	1.0	0	0	False	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na10E02	SSR	C03	86.147	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na10G10	SSR	C03	161.796	0.0	2.0	0	2	True	2.0	2.0	1	1	False	False	1.0	1.0	0	0	False	True	False	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True
Na12A01	SSR	C04	65.013	0.0	0.0	0	0	True	0.0	0.0	6	5	True	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12A02a	SSR	C06	30.691	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12A02b	SSR	C06	39.844	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12A02c	SSR	C06	40.76	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12B09	SSR	C03	136.358	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12B11	SSR	C07	75.282	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12C08	SSR	C01	74.458	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12D03	SSR	C06	76.307		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.95	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
Na12E01	SSR	C01	55.36		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.8947368421052632	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
Na12F03a	SSR	C07	95.672	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12F03b	SSR	C07	100.04	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Na12G12a	SSR	C04	50.405			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.7916666666666666	0.95	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
Na12G12b	SSR	C04	50.6			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.7916666666666666	0.95	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
Na12G12c	SSR	C05	23.131			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.7916666666666666	0.95	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
Na12H02	SSR	C01	48.366	2.0	0.0	2	0	True	2.0	2.0	1	1	False	False	1.0	1.0	0	0	False	False	True	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True
Na14H11	SSR	C02	114.334	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ni2C12	SSR	C02	126.023		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.9523809523809523	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
Ni4B04	SSR	C07	99.504	0.0	1.0	0	1	True	1.0	1.0	2	3	True	True	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ni4B10a	SSR	C01	32.857		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.95	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
Ni4B10b	SSR	C01	37.449		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.95	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
Ni4D12	SSR	C02	0.0			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.95	0.8947368421052632	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
Ol09A06	SSR	C02	125.747	0.0	0.0	0	0	True	0.0	0.0	2	2	True	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol10B04	SSR	C03	113.663	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol10B08	SSR	C03	129.652	0.0	0.0	0	0	True	0.0	0.0	8	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol10B11	SSR	C05	11.334	0.0	1.0	0	1	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol10C01	SSR	C04	65.595	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol10D01	SSR	C05	43.252	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol10D03	SSR	C06	71.385	0.0	0.0	0	0	True	0.0	0.0	4	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol10F09a	SSR	C06	68.148	0.0	1.0	0	1	True	1.0	1.0	1	5	False	True	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol10F09b	SSR	C06	68.148	0.0	1.0	0	1	True	1.0	1.0	1	5	False	True	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol12B03	SSR	C02	140.6		0.0	no_full_length_no_gap	0	False			0	2	False	True	1.0	1.0	1	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
Ol12B12	SSR	C03	132.484	2.0		2	no_full_length_no_gap	False			1	0	False	False	1.0	0.85	0	0	False	False	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False
Ol12D02	SSR	C04	69.742	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol12F11	SSR	C01	66.427	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol12G04a	SSR	C08	57.93	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ol12G04b	SSR	C08	58.493	1.0	0.0	1	0	True	1.0	1.0	1	1	False	False	1.0	1.0	0	0	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
Ra2B02	SSR	C03	36.483			no_full_length_no_gap	no_full_length_no_gap	False			0	0	False	False	0.95	0.85	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
Ra2G09	SSR	C06	71.43	0.0		0	no_full_length_no_gap	False			2	0	True	False	1.0	0.95	0	0	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
Ra3E05	SSR	C01	46.618	0.0	0.0	0	0	True	0.0	0.0	1	3	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
boa006	SSR	C02	130.139	0.0	0.0	0	0	True	0.0	0.0	1	5	False	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
boa011	SSR	C03	62.73	0.0	0.0	0	0	True	0.0	0.0	4	2	True	True	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
cnu029	SSR	C08	81.896	0.0	1.0	0	1	True	1.0	1.0	1	3	False	True	1.0	1.0	0	0	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
cnu053	SSR	C06	21.967	0.0	1.0	0	1	True	1.0	1.0	1	1	False	False	1.0	1.05	0	1	False	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
cnu107	SSR	C02	137.234		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.8636363636363636	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
cnu149	SSR	C05	51.749	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
cnu235	SSR	C01	60.656		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.9583333333333334	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
cnu246	SSR	C04	74.506	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
cnu286	SSR	C04	42.673		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.85	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
cnu331	SSR	C06	23.168	0.0		0	no_full_length_no_gap	False			2	0	True	False	1.0	0.8636363636363636	0	0	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False
cnu361	SSR	C05	128.708		1.0	no_full_length_no_gap	1	False			0	1	False	False	0.9545454545454546	1.0	0	0	False	False	False	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
cnu400	SSR	C07	74.45400000000001	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
sNRE30	SSR	C01	39.047	1.0	1.0	1	1	True	1.0	2.0	1	1	False	False	1.0	1.0	0	0	False	False	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
sNRG42	SSR	C09	63.077	0.0	0.0	0	0	True	0.0	0.0	2	1	True	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
sORA43	SSR	C02	138.694		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9444444444444444	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
sORB29A	SSR	C08	114.345	0.0	0.0	0	0	True	0.0	0.0	1	1	False	False	1.0	1.0	0	0	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True
snap001	SNP	C07	96.389		0.0	no_full_length_no_gap	0	False			0	2	False	True	0.9310344827586207	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap002	SNP	C07	96.048		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9393939393939394	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap003	SNP	C07	99.313		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.84	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
snap004	SNP	C07	97.115		0.0	no_full_length_no_gap	0	False			0	1	False	False	0.9032258064516129	1.0	0	0	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True	False	False	True
