marker_id	primer_side	qseqid	linkage_group	cM	marker_type	raw_hits	full_length_hits	full_length_perfect_hits	full_length_mm1_hits	has_any_blast_hit	has_full_length_hit	has_full_length_perfect_hit	has_full_length_mm1_hit	is_multihit_perfect	is_multihit_mm1	min_mismatch_full_length	best_bitscore
BoSF2747	R	BoSF2747__R	C04	41.968	SSR	2522	2	1	1	True	True	True	True	False	False	0.0	40.1
cnu286	F	cnu286__F	C04	42.673	SSR	1357	0	0	0	True	False	False	False	False	False		32.2
cnu286	R	cnu286__R	C04	42.673	SSR	1307	1	1	1	True	True	True	True	False	False	0.0	40.1
snap1001	F	snap1001__F	C04	43.502	SNP	1302	0	0	0	True	False	False	False	False	False		61.9
snap1001	R	snap1001__R	C04	43.502	SNP	888	1	1	1	True	True	True	True	False	False	0.0	58.0
snap281	F	snap281__F	C04	43.879000000000005	SNP	1947	0	0	0	True	False	False	False	False	False		44.1
snap281	R	snap281__R	C04	43.879000000000005	SNP	1968	1	1	1	True	True	True	True	False	False	0.0	44.1
snap219	F	snap219__F	C04	44.741	SNP	689	0	0	0	True	False	False	False	False	False		54.0
snap219	R	snap219__R	C04	44.741	SNP	882	78	8	28	True	True	True	True	True	True	0.0	52.0
snap207	F	snap207__F	C04	45.218	SNP	1256	0	0	0	True	False	False	False	False	False		54.0
snap207	R	snap207__R	C04	45.218	SNP	690	1	1	1	True	True	True	True	False	False	0.0	52.0
snap181a	F	snap181a__F	C04	45.979	SNP	4036	0	0	0	True	False	False	False	False	False		65.9
snap181a	R	snap181a__R	C04	45.979	SNP	16011	1	1	1	True	True	True	True	False	False	0.0	71.9
snap181b	F	snap181b__F	C04	46.283	SNP	4036	0	0	0	True	False	False	False	False	False		65.9
snap181b	R	snap181b__R	C04	46.283	SNP	16011	1	1	1	True	True	True	True	False	False	0.0	71.9
snap1966	F	snap1966__F	C04	46.932	SNP	5251	0	0	0	True	False	False	False	False	False		61.9
snap1966	R	snap1966__R	C04	46.932	SNP	1837	0	0	0	True	False	False	False	False	False		60.0
snap180	F	snap180__F	C04	47.497	SNP	2903	0	0	0	True	False	False	False	False	False		60.0
snap180	R	snap180__R	C04	47.497	SNP	667	1	1	1	True	True	True	True	False	False	0.0	58.0
snap182	F	snap182__F	C04	47.702000000000005	SNP	1224	0	0	0	True	False	False	False	False	False		44.1
snap182	R	snap182__R	C04	47.702000000000005	SNP	1707	1	1	1	True	True	True	True	False	False	0.0	56.0
snap179	F	snap179__F	C04	47.868	SNP	3052	0	0	0	True	False	False	False	False	False		65.9
snap179	R	snap179__R	C04	47.868	SNP	1766	1	1	1	True	True	True	True	False	False	0.0	61.9
snap523	F	snap523__F	C04	48.6	SNP	1646	0	0	0	True	False	False	False	False	False		38.2
snap523	R	snap523__R	C04	48.6	SNP	1747	1	1	1	True	True	True	True	False	False	0.0	48.1
snap1023	F	snap1023__F	C04	49.368	SNP	3328	0	0	0	True	False	False	False	False	False		46.1
snap1023	R	snap1023__R	C04	49.368	SNP	3054	2	2	2	True	True	True	True	True	True	0.0	54.0
snap316	F	snap316__F	C04	49.876000000000005	SNP	2349	0	0	0	True	False	False	False	False	False		58.0
snap316	R	snap316__R	C04	49.876000000000005	SNP	3371	1	1	1	True	True	True	True	False	False	0.0	65.9
Na12G12a	F	Na12G12a__F	C04	50.405	SSR	5010	0	0	0	True	False	False	False	False	False		34.2
Na12G12a	R	Na12G12a__R	C04	50.405	SSR	4864	0	0	0	True	False	False	False	False	False		32.2
Na12G12b	F	Na12G12b__F	C04	50.6	SSR	5010	0	0	0	True	False	False	False	False	False		34.2
Na12G12b	R	Na12G12b__R	C04	50.6	SSR	4864	0	0	0	True	False	False	False	False	False		32.2
BoSF1957	F	BoSF1957__F	C04	50.729	SSR	1351	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1957	R	BoSF1957__R	C04	50.729	SSR	2314	1	1	1	True	True	True	True	False	False	0.0	40.1
snap1207a	F	snap1207a__F	C04	51.223	SNP	1575	0	0	0	True	False	False	False	False	False		46.1
snap1207a	R	snap1207a__R	C04	51.223	SNP	10747	137	1	2	True	True	True	True	False	True	0.0	71.9
snap1136	F	snap1136__F	C04	51.491	SNP	2211	0	0	0	True	False	False	False	False	False		44.1
snap1136	R	snap1136__R	C04	51.491	SNP	1995	1	1	1	True	True	True	True	False	False	0.0	65.9
snap1141	F	snap1141__F	C04	51.697	SNP	1512	0	0	0	True	False	False	False	False	False		46.1
snap1141	R	snap1141__R	C04	51.697	SNP	18571	1	1	1	True	True	True	True	False	False	0.0	67.9
snap667	F	snap667__F	C04	51.992	SNP	762	0	0	0	True	False	False	False	False	False		58.0
snap667	R	snap667__R	C04	51.992	SNP	1525	1	1	1	True	True	True	True	False	False	0.0	61.9
snap1640	F	snap1640__F	C04	52.31	SNP	1858	0	0	0	True	False	False	False	False	False		58.0
snap1640	R	snap1640__R	C04	52.31	SNP	480	0	0	0	True	False	False	False	False	False		36.2
snap299	F	snap299__F	C04	52.832	SNP	1947	0	0	0	True	False	False	False	False	False		48.1
snap299	R	snap299__R	C04	52.832	SNP	2223	4	0	2	True	True	False	True	False	True	1.0	60.0
snap757	F	snap757__F	C04	52.979	SNP	2394	0	0	0	True	False	False	False	False	False		46.1
snap757	R	snap757__R	C04	52.979	SNP	3657	1	1	1	True	True	True	True	False	False	0.0	65.9
snap655	F	snap655__F	C04	53.369	SNP	3933	0	0	0	True	False	False	False	False	False		56.0
snap655	R	snap655__R	C04	53.369	SNP	633	4	2	3	True	True	True	True	True	True	0.0	58.0
snap661	F	snap661__F	C04	53.695	SNP	2113	0	0	0	True	False	False	False	False	False		42.1
snap661	R	snap661__R	C04	53.695	SNP	2774	1	1	1	True	True	True	True	False	False	0.0	50.1
snap660a	F	snap660a__F	C04	53.837	SNP	1590	0	0	0	True	False	False	False	False	False		61.9
snap660a	R	snap660a__R	C04	53.837	SNP	1495	1	1	1	True	True	True	True	False	False	0.0	65.9
snap668	F	snap668__F	C04	53.857	SNP	2913	0	0	0	True	False	False	False	False	False		65.9
snap668	R	snap668__R	C04	53.857	SNP	1690	1	1	1	True	True	True	True	False	False	0.0	61.9
snap1207b	F	snap1207b__F	C04	54.276	SNP	1575	0	0	0	True	False	False	False	False	False		46.1
snap1207b	R	snap1207b__R	C04	54.276	SNP	10747	137	1	2	True	True	True	True	False	True	0.0	71.9
snap1213	F	snap1213__F	C04	54.607	SNP	3177	0	0	0	True	False	False	False	False	False		54.0
snap1213	R	snap1213__R	C04	54.607	SNP	1527	1	1	1	True	True	True	True	False	False	0.0	61.9
snap1177	F	snap1177__F	C04	54.843	SNP	459	0	0	0	True	False	False	False	False	False		58.0
snap1177	R	snap1177__R	C04	54.843	SNP	400	1	1	1	True	True	True	True	False	False	0.0	52.0
snap1949	F	snap1949__F	C04	55.322	SNP	2216	0	0	0	True	False	False	False	False	False		40.1
snap1949	R	snap1949__R	C04	55.322	SNP	316	2	2	2	True	True	True	True	True	True	0.0	54.0
BoSF2863	F	BoSF2863__F	C04	55.693000000000005	SSR	4881	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2863	R	BoSF2863__R	C04	55.693000000000005	SSR	4651	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2230	F	BoSF2230__F	C04	56.018	SSR	2062	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2230	R	BoSF2230__R	C04	56.018	SSR	1781	3	1	1	True	True	True	True	False	False	0.0	40.1
snap807	F	snap807__F	C04	56.236	SNP	3129	0	0	0	True	False	False	False	False	False		50.1
snap807	R	snap807__R	C04	56.236	SNP	1683	2	2	2	True	True	True	True	True	True	0.0	61.9
snap217	F	snap217__F	C04	56.522	SNP	2603	0	0	0	True	False	False	False	False	False		58.0
snap217	R	snap217__R	C04	56.522	SNP	4855	1	1	1	True	True	True	True	False	False	0.0	48.1
snap235	F	snap235__F	C04	56.8	SNP	651	0	0	0	True	False	False	False	False	False		50.1
snap235	R	snap235__R	C04	56.8	SNP	879	1	1	1	True	True	True	True	False	False	0.0	56.0
snap350	F	snap350__F	C04	57.045	SNP	1484	0	0	0	True	False	False	False	False	False		42.1
snap350	R	snap350__R	C04	57.045	SNP	1972	0	0	0	True	False	False	False	False	False		40.1
BoSF2212	F	BoSF2212__F	C04	57.389	SSR	3920	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2212	R	BoSF2212__R	C04	57.389	SSR	1985	2	1	2	True	True	True	True	False	True	0.0	40.1
BoSF1537	F	BoSF1537__F	C04	57.428	SSR	1758	14	0	1	True	True	False	True	False	False	1.0	32.2
BoSF1537	R	BoSF1537__R	C04	57.428	SSR	8645	2	2	2	True	True	True	True	True	True	0.0	40.1
BoSF1378	F	BoSF1378__F	C04	57.638000000000005	SSR	4076	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1378	R	BoSF1378__R	C04	57.638000000000005	SSR	902	2	1	1	True	True	True	True	False	False	0.0	40.1
snap1629	F	snap1629__F	C04	58.047	SNP	2994	0	0	0	True	False	False	False	False	False		52.0
snap1629	R	snap1629__R	C04	58.047	SNP	2385	233	101	175	True	True	True	True	True	True	0.0	63.9
snap1630	F	snap1630__F	C04	58.133	SNP	1419	0	0	0	True	False	False	False	False	False		54.0
snap1630	R	snap1630__R	C04	58.133	SNP	3915	1	1	1	True	True	True	True	False	False	0.0	67.9
snap611	F	snap611__F	C04	58.292	SNP	2050	0	0	0	True	False	False	False	False	False		54.0
snap611	R	snap611__R	C04	58.292	SNP	638	1	1	1	True	True	True	True	False	False	0.0	52.0
snap1212	F	snap1212__F	C04	58.369	SNP	1995	0	0	0	True	False	False	False	False	False		61.9
snap1212	R	snap1212__R	C04	58.369	SNP	3005	1	1	1	True	True	True	True	False	False	0.0	65.9
snap1891	F	snap1891__F	C04	58.689	SNP	3402	0	0	0	True	False	False	False	False	False		56.0
snap1891	R	snap1891__R	C04	58.689	SNP	6764	1	1	1	True	True	True	True	False	False	0.0	52.0
snap887	F	snap887__F	C04	59.068000000000005	SNP	3804	0	0	0	True	False	False	False	False	False		34.2
snap887	R	snap887__R	C04	59.068000000000005	SNP	704	1	1	1	True	True	True	True	False	False	0.0	58.0
BoSF184	F	BoSF184__F	C04	59.233	SSR	947	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF184	R	BoSF184__R	C04	59.233	SSR	3188	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1979	F	BoSF1979__F	C04	59.65	SSR	2255	44	27	37	True	True	True	True	True	True	0.0	40.1
BoSF1979	R	BoSF1979__R	C04	59.65	SSR	1117	87	0	40	True	True	False	True	False	True	1.0	32.2
BoSF2655	F	BoSF2655__F	C04	59.788	SSR	3106	3	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2655	R	BoSF2655__R	C04	59.788	SSR	1589	5	2	2	True	True	True	True	True	True	0.0	40.1
BoSF2622	F	BoSF2622__F	C04	59.834	SSR	3007	2	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2622	R	BoSF2622__R	C04	59.834	SSR	1218	1	0	1	True	True	False	True	False	False	1.0	32.2
BoSF1978	F	BoSF1978__F	C04	60.413	SSR	1493	2	2	2	True	True	True	True	True	True	0.0	40.1
BoSF1978	R	BoSF1978__R	C04	60.413	SSR	2011	3	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2438	F	BoSF2438__F	C04	60.589	SSR	2473	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2438	R	BoSF2438__R	C04	60.589	SSR	1717	2	1	1	True	True	True	True	False	False	0.0	40.1
BoE002	F	BoE002__F	C04	60.746	SSR	979	1	1	1	True	True	True	True	False	False	0.0	44.1
BoE002	R	BoE002__R	C04	60.746	SSR	1435	1	1	1	True	True	True	True	False	False	0.0	44.1
BoSF1818	F	BoSF1818__F	C04	60.919	SSR	2001	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1818	R	BoSF1818__R	C04	60.919	SSR	1343	3	1	1	True	True	True	True	False	False	0.0	40.1
BoE506	F	BoE506__F	C04	61.074000000000005	SSR	1395	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE506	R	BoE506__R	C04	61.074000000000005	SSR	4561	2	2	2	True	True	True	True	True	True	0.0	38.2
BoE129	F	BoE129__F	C04	61.238	SSR	3558	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE129	R	BoE129__R	C04	61.238	SSR	2029	1	1	1	True	True	True	True	False	False	0.0	44.1
BoE277	F	BoE277__F	C04	61.332	SSR	2821	2	1	1	True	True	True	True	False	False	0.0	42.1
BoE277	R	BoE277__R	C04	61.332	SSR	2564	2	1	2	True	True	True	True	False	True	0.0	46.1
BoSF2435	F	BoSF2435__F	C04	61.41	SSR	1328	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2435	R	BoSF2435__R	C04	61.41	SSR	1326	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2763	F	BoSF2763__F	C04	61.42	SSR	3136	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2763	R	BoSF2763__R	C04	61.42	SSR	3770	2	1	1	True	True	True	True	False	False	0.0	40.1
BoE149	F	BoE149__F	C04	61.51	SSR	7930	1	1	1	True	True	True	True	False	False	0.0	46.1
BoE149	R	BoE149__R	C04	61.51	SSR	9251	1	1	1	True	True	True	True	False	False	0.0	48.1
BoSF2370	F	BoSF2370__F	C04	61.844	SSR	3219	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2370	R	BoSF2370__R	C04	61.844	SSR	2400	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2645	F	BoSF2645__F	C04	61.978	SSR	2560	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2645	R	BoSF2645__R	C04	61.978	SSR	2969	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1977	F	BoSF1977__F	C04	62.204	SSR	1572	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF1977	R	BoSF1977__R	C04	62.204	SSR	827	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1941	F	BoSF1941__F	C04	62.34	SSR	2947	3	1	2	True	True	True	True	False	True	0.0	40.1
BoSF1941	R	BoSF1941__R	C04	62.34	SSR	1541	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE862	F	BoE862__F	C04	62.623000000000005	SSR	767	2	1	2	True	True	True	True	False	True	0.0	44.1
BoE862	R	BoE862__R	C04	62.623000000000005	SSR	3225	1	1	1	True	True	True	True	False	False	0.0	48.1
BoSF2410	F	BoSF2410__F	C04	62.767	SSR	1428	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2410	R	BoSF2410__R	C04	62.767	SSR	672	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1568	F	BoSF1568__F	C04	62.983	SSR	382	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF1568	R	BoSF1568__R	C04	62.983	SSR	3832	1	1	1	True	True	True	True	False	False	0.0	50.1
CB10051	F	CB10051__F	C04	63.183	SSR	518	1	1	1	True	True	True	True	False	False	0.0	36.2
CB10051	R	CB10051__R	C04	63.183	SSR	2191	2	1	2	True	True	True	True	False	True	0.0	42.1
MR119	F	MR119__F	C04	63.438	SSR	856	1	1	1	True	True	True	True	False	False	0.0	42.1
MR119	R	MR119__R	C04	63.438	SSR	1269	1	1	1	True	True	True	True	False	False	0.0	38.2
BoSF1269	F	BoSF1269__F	C04	63.611	SSR	1071	4	2	4	True	True	True	True	True	True	0.0	38.2
BoSF1269	R	BoSF1269__R	C04	63.611	SSR	1447	5	1	1	True	True	True	True	False	False	0.0	40.1
snap036	F	snap036__F	C04	63.986	SNP	2387	0	0	0	True	False	False	False	False	False		38.2
snap036	R	snap036__R	C04	63.986	SNP	1075	1	1	1	True	True	True	True	False	False	0.0	65.9
snap646	F	snap646__F	C04	64.673	SNP	2910	0	0	0	True	False	False	False	False	False		58.0
snap646	R	snap646__R	C04	64.673	SNP	827	2	2	2	True	True	True	True	True	True	0.0	58.0
Na12A01	F	Na12A01__F	C04	65.013	SSR	3630	7	6	6	True	True	True	True	True	True	0.0	40.1
Na12A01	R	Na12A01__R	C04	65.013	SSR	3354	6	5	6	True	True	True	True	True	True	0.0	40.1
BoE825	F	BoE825__F	C04	65.197	SSR	2067	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE825	R	BoE825__R	C04	65.197	SSR	2452	1	1	1	True	True	True	True	False	False	0.0	42.1
Ol10C01	F	Ol10C01__F	C04	65.595	SSR	1347	1	1	1	True	True	True	True	False	False	0.0	40.1
Ol10C01	R	Ol10C01__R	C04	65.595	SSR	7752	5	1	1	True	True	True	True	False	False	0.0	40.1
snap013	F	snap013__F	C04	66.479	SNP	1248	0	0	0	True	False	False	False	False	False		50.1
snap013	R	snap013__R	C04	66.479	SNP	1798	1	1	1	True	True	True	True	False	False	0.0	44.1
BoE530	F	BoE530__F	C04	66.733	SSR	1380	1	1	1	True	True	True	True	False	False	0.0	46.1
BoE530	R	BoE530__R	C04	66.733	SSR	2708	1	1	1	True	True	True	True	False	False	0.0	44.1
snap234	F	snap234__F	C04	67.608	SNP	3007	0	0	0	True	False	False	False	False	False		63.9
snap234	R	snap234__R	C04	67.608	SNP	2123	1	1	1	True	True	True	True	False	False	0.0	46.1
snap1892	F	snap1892__F	C04	67.919	SNP	1357	0	0	0	True	False	False	False	False	False		58.0
snap1892	R	snap1892__R	C04	67.919	SNP	3479	1	1	1	True	True	True	True	False	False	0.0	71.9
snap2084	F	snap2084__F	C04	68.442	SNP	2562	0	0	0	True	False	False	False	False	False		65.9
snap2084	R	snap2084__R	C04	68.442	SNP	876	64	13	23	True	True	True	True	True	True	0.0	56.0
BrSF261	F	BrSF261__F	C04	68.949	SSR	5063	1	0	1	True	True	False	True	False	False	1.0	36.2
BrSF261	R	BrSF261__R	C04	68.949	SSR	1247	3	1	2	True	True	True	True	False	True	0.0	40.1
MR140	F	MR140__F	C04	69.527	SSR	2958	1	1	1	True	True	True	True	False	False	0.0	40.1
MR140	R	MR140__R	C04	69.527	SSR	4449	1	0	1	True	True	False	True	False	False	1.0	34.2
Ol12D02	F	Ol12D02__F	C04	69.742	SSR	3841	1	1	1	True	True	True	True	False	False	0.0	42.1
Ol12D02	R	Ol12D02__R	C04	69.742	SSR	3555	2	1	1	True	True	True	True	False	False	0.0	42.1
snap1886	F	snap1886__F	C04	70.279	SNP	952	0	0	0	True	False	False	False	False	False		50.1
snap1886	R	snap1886__R	C04	70.279	SNP	5542	3	2	2	True	True	True	True	True	True	0.0	67.9
MR181	F	MR181__F	C04	71.09	SSR	3704	0	0	0	True	False	False	False	False	False		32.2
MR181	R	MR181__R	C04	71.09	SSR	969	0	0	0	True	False	False	False	False	False		30.2
BoSF103	F	BoSF103__F	C04	71.688	SSR	3740	7	1	1	True	True	True	True	False	False	0.0	40.1
BoSF103	R	BoSF103__R	C04	71.688	SSR	1178	2	1	1	True	True	True	True	False	False	0.0	40.1
snap1824	F	snap1824__F	C04	72.342	SNP	3487	0	0	0	True	False	False	False	False	False		63.9
snap1824	R	snap1824__R	C04	72.342	SNP	9135	1	1	1	True	True	True	True	False	False	0.0	69.9
snap1214	F	snap1214__F	C04	73.35	SNP	3866	0	0	0	True	False	False	False	False	False		58.0
snap1214	R	snap1214__R	C04	73.35	SNP	4827	1	1	1	True	True	True	True	False	False	0.0	71.9
cnu246	F	cnu246__F	C04	74.506	SSR	4380	1	1	1	True	True	True	True	False	False	0.0	42.1
cnu246	R	cnu246__R	C04	74.506	SSR	1681	1	1	1	True	True	True	True	False	False	0.0	52.0
BrSF537	F	BrSF537__F	C04	75.025	SSR	6628	1	1	1	True	True	True	True	False	False	0.0	42.1
BrSF537	R	BrSF537__R	C04	75.025	SSR	3818	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF2987	F	BoSF2987__F	C04	75.507	SSR	25430	0	0	0	True	False	False	False	False	False		52.0
BoSF2987	R	BoSF2987__R	C04	75.507	SSR	6877	0	0	0	True	False	False	False	False	False		34.2
BoSF1930a	F	BoSF1930a__F	C04	76.374	SSR	2698	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF1930a	R	BoSF1930a__R	C04	76.374	SSR	6351	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF1930b	F	BoSF1930b__F	C04	78.043	SSR	2698	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF1930b	R	BoSF1930b__R	C04	78.043	SSR	6351	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF084	F	BoSF084__F	C04	79.276	SSR	2019	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF084	R	BoSF084__R	C04	79.276	SSR	9330	2	1	1	True	True	True	True	False	False	0.0	40.1
snap018	F	snap018__F	C04	83.162	SNP	1569	0	0	0	True	False	False	False	False	False		60.0
snap018	R	snap018__R	C04	83.162	SNP	1576	1	1	1	True	True	True	True	False	False	0.0	48.1
BnGMS647	F	BnGMS647__F	C04	86.409	SSR	1417	0	0	0	True	False	False	False	False	False		36.2
BnGMS647	R	BnGMS647__R	C04	86.409	SSR	5067	2	1	1	True	True	True	True	False	False	0.0	40.1
snap020	F	snap020__F	C04	88.834	SNP	2593	0	0	0	True	False	False	False	False	False		56.0
snap020	R	snap020__R	C04	88.834	SNP	6271	1	1	1	True	True	True	True	False	False	0.0	56.0
snap113	F	snap113__F	C04	90.701	SNP	2594	0	0	0	True	False	False	False	False	False		60.0
snap113	R	snap113__R	C04	90.701	SNP	2150	1	1	1	True	True	True	True	False	False	0.0	67.9
snap390	F	snap390__F	C04	95.378	SNP	10711	0	0	0	True	False	False	False	False	False		60.0
snap390	R	snap390__R	C04	95.378	SNP	1576	1	0	0	True	True	False	False	False	False	3.0	42.1
snap112	F	snap112__F	C04	97.439	SNP	788	0	0	0	True	False	False	False	False	False		54.0
snap112	R	snap112__R	C04	97.439	SNP	439	1	1	1	True	True	True	True	False	False	0.0	54.0
BoE450	F	BoE450__F	C04	101.874	SSR	1794	1	1	1	True	True	True	True	False	False	0.0	38.2
BoE450	R	BoE450__R	C04	101.874	SSR	2187	1	1	1	True	True	True	True	False	False	0.0	46.1
snap1058	F	snap1058__F	C04	103.826	SNP	2575	0	0	0	True	False	False	False	False	False		42.1
snap1058	R	snap1058__R	C04	103.826	SNP	1229	0	0	0	True	False	False	False	False	False		58.0
snap477	F	snap477__F	C04	108.298	SNP	1047	0	0	0	True	False	False	False	False	False		48.1
snap477	R	snap477__R	C04	108.298	SNP	590	1	1	1	True	True	True	True	False	False	0.0	58.0
BoE648	F	BoE648__F	C04	111.057	SSR	3043	3	2	2	True	True	True	True	True	True	0.0	40.1
BoE648	R	BoE648__R	C04	111.057	SSR	6499	2	0	1	True	True	False	True	False	False	1.0	38.2
BrBAC030	F	BrBAC030__F	C04	116.199	SSR	1848	1	0	1	True	True	False	True	False	False	1.0	32.2
BrBAC030	R	BrBAC030__R	C04	116.199	SSR	2738	0	0	0	True	False	False	False	False	False		30.2
snap1357	F	snap1357__F	C04	119.617	SNP	705	0	0	0	True	False	False	False	False	False		38.2
snap1357	R	snap1357__R	C04	119.617	SNP	2210	2	1	1	True	True	True	True	False	False	0.0	63.9
BoSF1274	F	BoSF1274__F	C04	123.493	SSR	2177	1	0	1	True	True	False	True	False	False	1.0	44.1
BoSF1274	R	BoSF1274__R	C04	123.493	SSR	3500	1	1	1	True	True	True	True	False	False	0.0	40.1
FITO245	F	FITO245__F	C04	126.056	SSR	1910	2	1	2	True	True	True	True	False	True	0.0	42.1
FITO245	R	FITO245__R	C04	126.056	SSR	7878	1	1	1	True	True	True	True	False	False	0.0	42.1
BoE878	F	BoE878__F	C04	127.194	SSR	1601	1	1	1	True	True	True	True	False	False	0.0	46.1
BoE878	R	BoE878__R	C04	127.194	SSR	2269	1	1	1	True	True	True	True	False	False	0.0	42.1
BoSF2461	F	BoSF2461__F	C04	127.817	SSR	4999	0	0	0	True	False	False	False	False	False		38.2
BoSF2461	R	BoSF2461__R	C04	127.817	SSR	1951	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF892	F	BoSF892__F	C04	131.204	SSR	1894	2	2	2	True	True	True	True	True	True	0.0	40.1
BoSF892	R	BoSF892__R	C04	131.204	SSR	3773	3	2	2	True	True	True	True	True	True	0.0	40.1
BoE405	F	BoE405__F	C04	133.566	SSR	4700	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE405	R	BoE405__R	C04	133.566	SSR	2056	2	2	2	True	True	True	True	True	True	0.0	42.1
BrSF202	F	BrSF202__F	C05	0.0	SSR	3651	1	1	1	True	True	True	True	False	False	0.0	40.1
BrSF202	R	BrSF202__R	C05	0.0	SSR	2935	1	1	1	True	True	True	True	False	False	0.0	40.1
BrSF201	F	BrSF201__F	C05	4.878	SSR	3774	2	1	2	True	True	True	True	False	True	0.0	42.1
BrSF201	R	BrSF201__R	C05	4.878	SSR	3983	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2315	F	BoSF2315__F	C05	9.095	SSR	1960	1	1	1	True	True	True	True	False	False	0.0	52.0
BoSF2315	R	BoSF2315__R	C05	9.095	SSR	1703	2	1	1	True	True	True	True	False	False	0.0	40.1
Ol10B11	F	Ol10B11__F	C05	11.334	SSR	1553	2	1	1	True	True	True	True	False	False	0.0	40.1
Ol10B11	R	Ol10B11__R	C05	11.334	SSR	1663	2	0	1	True	True	False	True	False	False	1.0	32.2
snap1818	F	snap1818__F	C05	18.989	SNP	1945	0	0	0	True	False	False	False	False	False		54.0
snap1818	R	snap1818__R	C05	18.989	SNP	2169	3	2	2	True	True	True	True	True	True	0.0	58.0
Na12G12c	F	Na12G12c__F	C05	23.131	SSR	5010	0	0	0	True	False	False	False	False	False		34.2
Na12G12c	R	Na12G12c__R	C05	23.131	SSR	4864	0	0	0	True	False	False	False	False	False		32.2
BoSF2228	F	BoSF2228__F	C05	26.307	SSR	3443	4	0	1	True	True	False	True	False	False	1.0	34.2
BoSF2228	R	BoSF2228__R	C05	26.307	SSR	14608	1	1	1	True	True	True	True	False	False	0.0	44.1
BoSF2878	F	BoSF2878__F	C05	27.012	SSR	5278	1	1	1	True	True	True	True	False	False	0.0	40.1
BoSF2878	R	BoSF2878__R	C05	27.012	SSR	897	1	1	1	True	True	True	True	False	False	0.0	40.1
BoE347	F	BoE347__F	C05	27.382	SSR	14897	1	1	1	True	True	True	True	False	False	0.0	48.1
BoE347	R	BoE347__R	C05	27.382	SSR	3716	2	1	2	True	True	True	True	False	True	0.0	34.2
BoSF1219	F	BoSF1219__F	C05	28.841	SSR	4475	6	1	1	True	True	True	True	False	False	0.0	40.1
