source_file	map_id	linkage_group	locus	cM	bin	gene_model	chr	start	end	has_nam5_position
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	idh4	55.34		Zm00001eb128830	3	43895363	43900793	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103650021	55.36		Zm00001eb128840	3	43950284	43951618	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	phm15899	55.8		Zm00001eb128890	3	44129512	44135038	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	rz382a	55.82		Zm00001eb128910	3	44231624	44256515	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dof8	55.88		Zm00001eb128930	3	44576922	44580491	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl34559_1	55.92		Zm00001eb128960	3	45004185	45013034	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dnaj123	55.92		Zm00001eb128960	3	45004185	45013034	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	vq19	55.93		Zm00001eb128970	3	45016057	45017207	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl18659_1a	55.94		Zm00001eb128980	3	45016070	45017206	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	mpec2	55.96		Zm00001eb129000	3	45171515	45174153	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	mybr76	55.97		Zm00001eb129010	3	45238602	45240234	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pat15	55.99		Zm00001eb129020	3	45371587	45373707	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	sbt29	56.01		Zm00001eb129030	3	45412951	45416831	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	npi220b	56.48		Zm00001eb129040	3	45426691	45428068	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	mfsd1	56.5		Zm00001eb129050	3	45547336	45562491	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	umc1347	56.52		Zm00001eb129080	3	45681356	45697508	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ppr168	56.52		Zm00001eb129090	3	46123127	46127144	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040477	56.52		Zm00001eb129100	3	46169634	46173133	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	chls5	56.53		Zm00001eb129120	3	46466677	46470830	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	chls12	56.54		Zm00001eb129160	3	46586967	46593508	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC109944991	56.54		Zm00001eb129150	3	46553639	46556901	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	thx57	56.56		Zm00001eb129200	3	46841620	46846591	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103650038	56.57		Zm00001eb129220	3	47108130	47111683	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco137761c	56.58		Zm00001eb129230	3	47408476	47409183	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	chls4	56.59		Zm00001eb129240	3	47448708	47452106	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	bzip42	56.6		Zm00001eb129290	3	47640711	47641712	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001eb129330	56.74		Zm00001eb129330	3	47928725	47930615	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103650045	56.76		Zm00001eb129340	3	47974478	47983041	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001eb129350	56.78		Zm00001eb129350	3	48011452	48023098	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	tub5	56.8		Zm00001eb129360	3	48156256	48159558	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	npi114b	56.81		Zm00001eb129380	3	48367900	48374340	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	glp41	56.81		Zm00001eb129440	3	48515397	48516864	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	myb128	56.82		Zm00001eb129490	3	48922348	48924785	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl9084_1c	56.83		Zm00001eb129530	3	49355038	49356649	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	si707014d06	56.83		Zm00001eb129510	3	49224010	49237327	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	bhlh68	56.83		Zm00001eb129520	3	49235533	49238974	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	prpo3	56.84		Zm00001eb129560	3	49362198	49364300	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	iaa9	56.85		Zm00001eb129570	3	49412420	49414309	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pmpm8	56.9						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	umc2263	56.91		Zm00001eb129600	3	49580129	49580523	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	wrky99	56.92		Zm00001eb129690	3	49965120	49969220	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cef1	56.94		Zm00001eb129710	3	50051526	50056900	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103650063	56.95		Zm00001eb129740	3	50286699	50287640	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC108961162	56.95		Zm00001eb129770	3	50429527	50430276	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP8471	56.96		Zm00001eb129790	3	50518494	50525077	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cipk1	56.97		Zm00001eb129820	3	51082682	51087746	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	sbp24	56.98		Zm00001eb129860	3	51386427	51394248	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	AC199517.4_FG001	56.99						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	csu1070	57.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	AC199517.4_FG006	57.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	prx33	57.08		Zm00001eb129890	3	51617573	51619007	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	prx32	57.1		Zm00001eb129900	3	51791625	51792381	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	prx47	57.12		Zm00001eb129910	3	51962559	51963985	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100193421	57.14		Zm00001eb129920	3	52164710	52191173	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	aldh7	57.18		Zm00001eb129940	3	52212339	52213666	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pgl12	57.23		Zm00001eb129970	3	52363543	52365585	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	apy10	57.25		Zm00001eb129980	3	52498928	52534016	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100279365	57.29		Zm00001eb130000	3	52748372	52751534	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	myb145	57.33		Zm00001eb130020	3	52802108	52803319	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100501344	57.43		Zm00001eb130050	3	52947715	52950003	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103650090	57.45		Zm00001eb130060	3	53114824	53159694	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	expb10d	57.61		Zm00001eb130150	3	53883471	53884479	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	expb10c	57.65		Zm00001eb130160	3	54037501	54038578	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103650098	57.68						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103651942	57.72		Zm00001eb130170	3	54312598	54313803	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lg3	57.73		Zm00001eb130180	3	54367137	54377004	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	gpm462	57.75		Zm00001eb130200	3	54595829	54597100	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040617	57.76		Zm00001eb130220	3	54660586	54665666	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	myb40	57.77		Zm00001eb130260	3	54961178	54965222	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040624	57.83		Zm00001eb130290	3	55304693	55306120	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	php10016c	57.88						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	nc1	57.91		Zm00001eb130310	3	55535542	55537792	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP7467	57.94		Zm00001eb130340	3	55662937	55675367	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	glk19	57.95		Zm00001eb130350	3	55675540	55677395	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	hipp28	57.98		Zm00001eb130400	3	55952161	55953563	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	bet1	58.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	csu974	58.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	csu795	58.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ring182	58.0		Zm00001eb130410	3	55982485	55983653	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	umc1900	58.1						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ring183	58.12		Zm00001eb130430	3	56178246	56179208	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	GRMZM2G139892	58.14		Zm00001eb130450	3	56314546	56321651	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pme16	58.17		Zm00001eb130480	3	56527349	56529493	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pme19	58.24		Zm00001eb130500	3	56809623	56815974	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ereb193	58.25		Zm00001eb130510	3	56851703	56852975	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	prm5	58.29		Zm00001eb130530	3	56998836	57008008	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	sweet17a	58.37		Zm00001eb130550	3	57335481	57343131	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lea16	58.38		Zm00001eb130570	3	57423270	57423663	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	nactf161	58.38		Zm00001eb130560	3	57413093	57413620	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lea17	58.41		Zm00001eb130580	3	57516852	57517684	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	mate4	58.44		Zm00001eb130600	3	57614117	57620992	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	drg11	58.46		Zm00001eb130640	3	57676345	57681194	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	srp30	58.48		Zm00001eb130650	3	57748584	57770449	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040677	58.5		Zm00001eb130660	3	57925084	57927343	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl14964_1	58.58		Zm00001eb130690	3	58180103	58187863	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	si660044b03a	58.65		Zm00001eb130730	3	58201131	58202786	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	thx41	58.67		Zm00001eb130740	3	58511975	58514016	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	tha1	58.69	3.04	Zm00001eb130760	3	58585008	58607920	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	drg12	58.69		Zm00001eb130760	3	58585008	58607920	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040688	58.7		Zm00001eb130780	3	58631631	58632508	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	PCO068796	58.71		Zm00001eb130790	3	58671476	58672284	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	miR408a	58.72						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	lug5	58.75		Zm00001eb130810	3	58813538	58830829	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	bak5	58.8		Zm00001eb130820	3	59004667	59009375	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pti1	58.86		Zm00001eb130850	3	59241519	59246165	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	caf2	58.9		Zm00001eb130860	3	59404935	59417148	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	sams4	58.91		Zm00001eb130870	3	59444036	59446493	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pox1	58.95		Zm00001eb130940	3	59589071	59596715	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	px19	58.97		Zm00001eb131000	3	59884545	59886710	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	acr11	58.99						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	rz244b(dia)	59.14		Zm00001eb131070	3	60384979	60394165	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040724	59.16		Zm00001eb131080	3	60572633	60586540	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pgl11	59.25		Zm00001eb131090	3	60809615	60812630	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100194020	59.27		Zm00001eb131100	3	60812683	60818190	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	GRMZM2G165788	59.3		Zm00001eb131110	3	60864244	60870049	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP8416	59.32		Zm00001eb131130	3	61090413	61094853	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP7212	59.34		Zm00001eb131140	3	61134848	61138119	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP7208	59.35		Zm00001eb131150	3	61204456	61207094	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP7433	59.36		Zm00001eb131160	3	61253423	61257839	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	mmp29	59.37						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	invan10	59.38		Zm00001eb131170	3	61343156	61347003	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ga2ox5	59.42		Zm00001eb131180	3	61477253	61485623	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	si687044h06	59.9		Zm00001eb131190	3	61802375	61805791	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	nbs16	59.92		Zm00001eb131200	3	61902414	61905310	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	T3-9(8447)(3)	60.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	TB-3Sb(3)	60.0						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	sar1	60.07		Zm00001eb131280	3	64104363	64106765	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP5054a	60.1		Zm00001eb131290	3	64275717	64278595	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100282526	60.14		Zm00001eb131310	3	64334648	64337539	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP8387	60.3		Zm00001eb131350	3	64877326	64879540	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pdi6	60.32		Zm00001eb131360	3	65056094	65059412	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100382622	60.33		Zm00001eb131370	3	65118571	65129753	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	aco7	60.34		Zm00001eb131380	3	65146070	65146953	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pza02699	60.36		Zm00001eb131390	3	65238970	65240246	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	csu212b	60.38		Zm00001eb131400	3	65321125	65321841	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	gata27	60.41		Zm00001eb131420	3	65437301	65439479	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	GRMZM2G037209	60.45		Zm00001eb131440	3	65905977	65908091	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	aasr8	60.64		Zm00001eb131480	3	66350371	66350679	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	aasr9	60.65		Zm00001eb131500	3	66371398	66372066	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	aasr7	60.65		Zm00001eb131490	3	66353651	66354384	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040788	60.67		Zm00001eb131510	3	66466193	66473867	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	rfri3	60.68		Zm00001eb131520	3	66503033	66509015	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dnaJ35	60.7		Zm00001eb131530	3	66779762	66787897	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	esdl1	60.78		Zm00001eb131540	3	66854506	66858602	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	XLOC_029790	60.79						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	tdpk1	60.8		Zm00001eb131550	3	66952614	66964635	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pex4	60.84		Zm00001eb131570	3	67286831	67288562	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ralf16	60.89		Zm00001eb131590	3	67401774	67402115	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040804	60.91		Zm00001eb131600	3	67437748	67443136	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	rboh10	60.95		Zm00001eb131620	3	67545006	67550838	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	caspl13	60.97		Zm00001eb131630	3	67630722	67636721	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ipt7	61.03		Zm00001eb131660	3	67863267	67864159	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	AY110297	61.18		Zm00001eb131690	3	68382365	68388007	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC118476668	61.21						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	AY106948	61.27		Zm00001eb131770	3	68746016	68755105	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	IDP8142	61.28		Zm00001eb131780	3	68757721	68760714	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	chr126b	61.3		Zm00001eb131790	3	68994376	69005332	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100193082	61.64		Zm00001eb131820	3	69311063	69312089	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	grx6	61.66		Zm00001eb131830	3	69462588	69462899	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	grx7	61.68		Zm00001eb131840	3	69923241	69923932	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cdlb4	61.7		Zm00001eb131850	3	70097908	70099177	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	opr6	62.0		Zm00001eb131870	3	70588889	70591236	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dnaj124	62.02		Zm00001eb131880	3	71361300	71364659	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl40355_1	62.04		Zm00001eb131900	3	71997543	72027575	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	TIDP2773	62.06						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pzo1	62.14		Zm00001eb131990	3	73603207	73690100	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl38706_1	62.2		Zm00001eb132020	3	74596487	74617363	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	YP588408	62.26						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	prh73	62.3		Zm00001eb132080	3	75762675	75779291	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	nrg6	62.33		Zm00001eb132150	3	77652770	77683216	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC118476799	62.34		Zm00001eb132220	3	78883280	78884786	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103652020	62.35		Zm00001eb132230	3	78984752	78986314	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040920	62.37		Zm00001eb132260	3	79602029	79636289	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pco071010	62.4		Zm00001eb132300	3	80772660	80820269	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC100278891	62.41		Zm00001eb132310	3	81179463	81223510	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	dnaj125	62.42		Zm00001eb132320	3	81735998	81748676	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	tom5	62.43		Zm00001eb132340	3	82078451	82079880	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cl16458_1	62.44		Zm00001eb132380	3	82742420	82796248	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	Zm00001d040958	62.45		Zm00001eb132400	3	83427097	83429230	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	GRMZM2G081380	62.46		Zm00001eb132450	3	83813928	83840797	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103650242	62.46						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	pgl110	62.47		Zm00001eb132550	3	85664683	85666682	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	rboh6	62.48		Zm00001eb132620	3	88409735	88414391	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	gb1	62.49		Zm00001eb132640	3	89037333	89039674	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	rdr6	62.5		Zm00001eb132680	3	89762557	89796331	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	cdpk45	62.58		Zm00001eb132720	3	90444151	90447025	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	umc1968	62.6						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	aaap15	62.7		Zm00001eb132750	3	91031177	91034784	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	sdg10	62.76		Zm00001eb132780	3	91052071	91054170	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	miR166l	62.8						False
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	LOC103652102	62.82		Zm00001eb132870	3	93332587	93333329	True
maizegdb_genetic1_1203639_map_text_BROWSER.txt	1203639	3	ubp15	62.82		Zm00001eb132880	3	93572280	93589183	True
